"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
278,"SLX-9242.D707_D504","22",19000001,51000000,0.882,-1.838,54,27000000,54,3,0.05
279,"SLX-9242.D707_D504","3",1,29500000,1.098,7.018,49,24500000,49,3,0.05
280,"SLX-9242.D707_D504","3",29500001,73000000,1.151,9.191,81,40500000,81,3,0.05
281,"SLX-9242.D707_D504","3",73500001,160000000,1.04,4.64,142,71000000,142,3,0.05
282,"SLX-9242.D707_D504","3",161000001,166500000,1.296,15.136,9,4500000,9,3,0.05
283,"SLX-9242.D707_D504","3",166500001,170500000,1.954,42.114,8,4000000,8,3,0.05
284,"SLX-9242.D707_D504","3",170500001,197500000,1.055,5.255,46,23000000,46,3,0.05
285,"SLX-9242.D707_D504","4",500001,68000000,1.006,3.246,104,52000000,104,3,0.05
286,"SLX-9242.D707_D504","4",68500001,109000000,1.048,4.968,69,34500000,69,3,0.05
287,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.918,143,71500000,143,3,0.05
288,"SLX-9242.D707_D504","5",500001,180500000,0.894,-1.346,299,149500000,299,3,0.05
289,"SLX-9242.D707_D504","6",500001,170500000,1.081,6.321,283,141500000,283,3,0.05
290,"SLX-9242.D707_D504","7",1,159000000,1.122,8.002,251,125500000,251,3,0.05
291,"SLX-9242.D707_D504","8",500001,117500000,1.086,6.526,194,97000000,194,3,0.05
292,"SLX-9242.D707_D504","8",118000001,146364022,1.237,12.717,49,24364022,48.728044,3,0.05
293,"SLX-9242.D707_D504","9",500001,102500000,1.026,4.066,119,59500000,119,3,0.05
294,"SLX-9242.D707_D504","9",102500001,140500000,1.09,6.69,65,32500000,65,3,0.05
295,"SLX-9242.D707_D504","1",1000001,235500000,1.001,3.021,348,174000000,348,3,0.1
296,"SLX-9242.D707_D504","1",235500001,248500000,0.94,1.74,19,9500000,19,3,0.1
297,"SLX-9242.D707_D504","10",1,134000000,1.018,3.378,210,105000000,210,3,0.1
298,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.895,215,107500000,215,3,0.1
299,"SLX-9242.D707_D504","12",1000001,30500000,1.012,3.252,51,25500000,51,3,0.1
300,"SLX-9242.D707_D504","12",31500001,45500000,0.954,2.034,16,8000000,16,3,0.1
301,"SLX-9242.D707_D504","12",45500001,59500000,1.008,3.168,21,10500000,21,3,0.1
302,"SLX-9242.D707_D504","12",59500001,88500000,0.955,2.055,49,24500000,49,3,0.1
303,"SLX-9242.D707_D504","12",88500001,93000000,1.054,4.134,8,4000000,8,3,0.1
304,"SLX-9242.D707_D504","12",93000001,125000000,0.954,2.034,57,28500000,57,3,0.1
305,"SLX-9242.D707_D504","12",126000001,133500000,0.89,0.69,11,5500000,11,3,0.1
306,"SLX-9242.D707_D504","13",20000001,115169878,0.982,2.622,166,82669878,165.339756,3,0.1
307,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.937,150,75000000,150,3,0.1
308,"SLX-9242.D707_D504","15",22000001,102500000,0.938,1.698,134,67000000,134,3,0.1
309,"SLX-9242.D707_D504","16",500001,28000000,0.919,1.299,37,18500000,37,3,0.1
310,"SLX-9242.D707_D504","16",28500001,90000000,1.003,3.063,81,40500000,81,3,0.1
311,"SLX-9242.D707_D504","17",1,8500000,0.893,0.753,16,8000000,16,3,0.1
312,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-1.011,14,7000000,14,3,0.1
313,"SLX-9242.D707_D504","17",16000001,81000000,0.898,0.858000000000001,91,45500000,91,3,0.1
314,"SLX-9242.D707_D504","18",500001,78077248,0.959,2.139,127,63077248,126.154496,3,0.1
315,"SLX-9242.D707_D504","19",1000001,39000000,0.906,1.026,52,26000000,52,3,0.1
316,"SLX-9242.D707_D504","19",39000001,59000000,0.971,2.391,27,13500000,27,3,0.1
317,"SLX-9242.D707_D504","2",1000001,243000000,0.979,2.559,385,192500000,385,3,0.1
318,"SLX-9242.D707_D504","20",1,62500000,0.98,2.58,106,53000000,106,3,0.1
319,"SLX-9242.D707_D504","21",15500001,48000000,0.91,1.11,51,25500000,51,3,0.1
320,"SLX-9242.D707_D504","22",19000001,51000000,0.882,0.522,54,27000000,54,3,0.1
321,"SLX-9242.D707_D504","3",1,29500000,1.098,5.058,49,24500000,49,3,0.1
322,"SLX-9242.D707_D504","3",29500001,73000000,1.151,6.171,81,40500000,81,3,0.1
323,"SLX-9242.D707_D504","3",73500001,160000000,1.04,3.84,142,71000000,142,3,0.1
324,"SLX-9242.D707_D504","3",161000001,166500000,1.296,9.216,9,4500000,9,3,0.1
325,"SLX-9242.D707_D504","3",166500001,170500000,1.954,23.034,8,4000000,8,3,0.1
326,"SLX-9242.D707_D504","3",170500001,197500000,1.055,4.155,46,23000000,46,3,0.1
327,"SLX-9242.D707_D504","4",500001,68000000,1.006,3.126,104,52000000,104,3,0.1
328,"SLX-9242.D707_D504","4",68500001,109000000,1.048,4.008,69,34500000,69,3,0.1
329,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.958,143,71500000,143,3,0.1
330,"SLX-9242.D707_D504","5",500001,180500000,0.894,0.774,299,149500000,299,3,0.1
331,"SLX-9242.D707_D504","6",500001,170500000,1.081,4.701,283,141500000,283,3,0.1
332,"SLX-9242.D707_D504","7",1,159000000,1.122,5.562,251,125500000,251,3,0.1
333,"SLX-9242.D707_D504","8",500001,117500000,1.086,4.806,194,97000000,194,3,0.1
334,"SLX-9242.D707_D504","8",118000001,146364022,1.237,7.977,49,24364022,48.728044,3,0.1
335,"SLX-9242.D707_D504","9",500001,102500000,1.026,3.546,119,59500000,119,3,0.1
336,"SLX-9242.D707_D504","9",102500001,140500000,1.09,4.89,65,32500000,65,3,0.1
337,"SLX-9242.D707_D504","1",1000001,235500000,1.001,3.01433333333333,348,174000000,348,3,0.15
338,"SLX-9242.D707_D504","1",235500001,248500000,0.94,2.14,19,9500000,19,3,0.15
339,"SLX-9242.D707_D504","10",1,134000000,1.018,3.258,210,105000000,210,3,0.15
340,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.92833333333333,215,107500000,215,3,0.15
341,"SLX-9242.D707_D504","12",1000001,30500000,1.012,3.172,51,25500000,51,3,0.15
342,"SLX-9242.D707_D504","12",31500001,45500000,0.954,2.34066666666667,16,8000000,16,3,0.15
343,"SLX-9242.D707_D504","12",45500001,59500000,1.008,3.11466666666667,21,10500000,21,3,0.15
344,"SLX-9242.D707_D504","12",59500001,88500000,0.955,2.355,49,24500000,49,3,0.15
345,"SLX-9242.D707_D504","12",88500001,93000000,1.054,3.774,8,4000000,8,3,0.15
346,"SLX-9242.D707_D504","12",93000001,125000000,0.954,2.34066666666667,57,28500000,57,3,0.15
347,"SLX-9242.D707_D504","12",126000001,133500000,0.89,1.42333333333333,11,5500000,11,3,0.15
348,"SLX-9242.D707_D504","13",20000001,115169878,0.982,2.742,166,82669878,165.339756,3,0.15
349,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.957,150,75000000,150,3,0.15
350,"SLX-9242.D707_D504","15",22000001,102500000,0.938,2.11133333333333,134,67000000,134,3,0.15
351,"SLX-9242.D707_D504","16",500001,28000000,0.919,1.839,37,18500000,37,3,0.15
352,"SLX-9242.D707_D504","16",28500001,90000000,1.003,3.043,81,40500000,81,3,0.15
353,"SLX-9242.D707_D504","17",1,8500000,0.893,1.46633333333333,16,8000000,16,3,0.15
354,"SLX-9242.D707_D504","17",8500001,15500000,0.809,0.262333333333334,14,7000000,14,3,0.15
355,"SLX-9242.D707_D504","17",16000001,81000000,0.898,1.538,91,45500000,91,3,0.15
356,"SLX-9242.D707_D504","18",500001,78077248,0.959,2.41233333333333,127,63077248,126.154496,3,0.15
357,"SLX-9242.D707_D504","19",1000001,39000000,0.906,1.65266666666667,52,26000000,52,3,0.15
358,"SLX-9242.D707_D504","19",39000001,59000000,0.971,2.58433333333333,27,13500000,27,3,0.15
359,"SLX-9242.D707_D504","2",1000001,243000000,0.979,2.699,385,192500000,385,3,0.15
360,"SLX-9242.D707_D504","20",1,62500000,0.98,2.71333333333333,106,53000000,106,3,0.15
361,"SLX-9242.D707_D504","21",15500001,48000000,0.91,1.71,51,25500000,51,3,0.15
362,"SLX-9242.D707_D504","22",19000001,51000000,0.882,1.30866666666667,54,27000000,54,3,0.15
363,"SLX-9242.D707_D504","3",1,29500000,1.098,4.40466666666667,49,24500000,49,3,0.15
364,"SLX-9242.D707_D504","3",29500001,73000000,1.151,5.16433333333333,81,40500000,81,3,0.15
365,"SLX-9242.D707_D504","3",73500001,160000000,1.04,3.57333333333333,142,71000000,142,3,0.15
366,"SLX-9242.D707_D504","3",161000001,166500000,1.296,7.24266666666667,9,4500000,9,3,0.15
367,"SLX-9242.D707_D504","3",166500001,170500000,1.954,16.674,8,4000000,8,3,0.15
368,"SLX-9242.D707_D504","3",170500001,197500000,1.055,3.78833333333333,46,23000000,46,3,0.15
369,"SLX-9242.D707_D504","4",500001,68000000,1.006,3.086,104,52000000,104,3,0.15
370,"SLX-9242.D707_D504","4",68500001,109000000,1.048,3.688,69,34500000,69,3,0.15
371,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.97133333333333,143,71500000,143,3,0.15
372,"SLX-9242.D707_D504","5",500001,180500000,0.894,1.48066666666667,299,149500000,299,3,0.15
373,"SLX-9242.D707_D504","6",500001,170500000,1.081,4.161,283,141500000,283,3,0.15
374,"SLX-9242.D707_D504","7",1,159000000,1.122,4.74866666666667,251,125500000,251,3,0.15
375,"SLX-9242.D707_D504","8",500001,117500000,1.086,4.23266666666667,194,97000000,194,3,0.15
376,"SLX-9242.D707_D504","8",118000001,146364022,1.237,6.397,49,24364022,48.728044,3,0.15
377,"SLX-9242.D707_D504","9",500001,102500000,1.026,3.37266666666667,119,59500000,119,3,0.15
378,"SLX-9242.D707_D504","9",102500001,140500000,1.09,4.29,65,32500000,65,3,0.15
