"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
276,"SLX-12451.D701_D508","6",159500001,170500000,0.914,0.737000000000001,21,10500000,21,2.5,0.1
277,"SLX-12451.D701_D508","7",1,159000000,1.081,4.1605,251,125500000,251,2.5,0.1
278,"SLX-12451.D701_D508","8",500001,21000000,0.942,1.311,34,17000000,34,2.5,0.1
279,"SLX-12451.D701_D508","8",22000001,37000000,0.669,-4.2855,28,14000000,28,2.5,0.1
280,"SLX-12451.D701_D508","8",37000001,40000000,1.44,11.52,6,3000000,6,2.5,0.1
281,"SLX-12451.D701_D508","8",40000001,58500000,0.952,1.516,22,11000000,22,2.5,0.1
282,"SLX-12451.D701_D508","8",58500001,131500000,1.004,2.582,129,64500000,129,2.5,0.1
283,"SLX-12451.D701_D508","8",131500001,146364022,0.944,1.352,24,11864022,23.728044,2.5,0.1
284,"SLX-12451.D701_D508","9",500001,86000000,0.671,-4.2445,89,44500000,89,2.5,0.1
285,"SLX-12451.D701_D508","9",86000001,140500000,0.939,1.2495,95,47500000,95,2.5,0.1
286,"SLX-12451.D701_D508","1",1000001,248500000,0.978,2.19566666666667,367,183500000,367,2.5,0.15
287,"SLX-12451.D701_D508","10",1,11000000,0.814,-0.0730000000000008,18,9000000,18,2.5,0.15
288,"SLX-12451.D701_D508","10",11000001,17500000,0.929,1.51783333333333,13,6500000,13,2.5,0.15
289,"SLX-12451.D701_D508","10",19000001,25500000,0.825,0.0791666666666662,12,6000000,12,2.5,0.15
290,"SLX-12451.D701_D508","10",25500001,37500000,0.958,1.919,20,10000000,20,2.5,0.15
291,"SLX-12451.D701_D508","10",43500001,67000000,0.582,-3.28233333333333,34,17000000,34,2.5,0.15
292,"SLX-12451.D701_D508","10",67000001,107000000,0.693,-1.74683333333333,64,32000000,64,2.5,0.15
293,"SLX-12451.D701_D508","10",107000001,134000000,0.819,-0.00383333333333402,49,24500000,49,2.5,0.15
294,"SLX-12451.D701_D508","11",500001,134500000,0.815,-0.0591666666666675,215,107500000,215,2.5,0.15
295,"SLX-12451.D701_D508","12",1000001,3500000,1.303,6.6915,5,2500000,5,2.5,0.15
296,"SLX-12451.D701_D508","12",3500001,9500000,0.941,1.68383333333333,10,5000000,10,2.5,0.15
297,"SLX-12451.D701_D508","12",10000001,97000000,1,2.5,136,68000000,136,2.5,0.15
298,"SLX-12451.D701_D508","12",97000001,131000000,0.948,1.78066666666667,59,29500000,59,2.5,0.15
299,"SLX-12451.D701_D508","12",131500001,133500000,0.658,-2.231,3,1500000,3,2.5,0.15
300,"SLX-12451.D701_D508","13",20000001,32500000,0.645,-2.41083333333333,20,10000000,20,2.5,0.15
301,"SLX-12451.D701_D508","13",32500001,115169878,0.696,-1.70533333333333,146,72669878,145.339756,2.5,0.15
302,"SLX-12451.D701_D508","14",20500001,70500000,0.955,1.8775,89,44500000,89,2.5,0.15
303,"SLX-12451.D701_D508","14",70500001,106000000,0.917,1.35183333333333,61,30500000,61,2.5,0.15
304,"SLX-12451.D701_D508","15",22000001,36500000,0.888,0.950666666666667,16,8000000,16,2.5,0.15
305,"SLX-12451.D701_D508","15",36500001,73500000,0.99,2.36166666666667,67,33500000,67,2.5,0.15
306,"SLX-12451.D701_D508","15",73500001,102500000,0.923,1.43483333333333,51,25500000,51,2.5,0.15
307,"SLX-12451.D701_D508","16",500001,90000000,0.91,1.255,118,59000000,118,2.5,0.15
308,"SLX-12451.D701_D508","17",1,18000000,0.607,-2.9365,33,16500000,33,2.5,0.15
309,"SLX-12451.D701_D508","17",26000001,81000000,0.985,2.2925,88,44000000,88,2.5,0.15
310,"SLX-12451.D701_D508","18",500001,23000000,0.762,-0.792333333333333,30,15000000,30,2.5,0.15
311,"SLX-12451.D701_D508","18",23000001,78077248,0.487,-4.5965,97,48077248,96.154496,2.5,0.15
312,"SLX-12451.D701_D508","19",1000001,59000000,0.916,1.338,79,39500000,79,2.5,0.15
313,"SLX-12451.D701_D508","2",1000001,243000000,1.065,3.39916666666667,385,192500000,385,2.5,0.15
314,"SLX-12451.D701_D508","20",1,62500000,0.961,1.9605,106,53000000,106,2.5,0.15
315,"SLX-12451.D701_D508","21",15500001,20000000,1.211,5.41883333333333,7,3500000,7,2.5,0.15
316,"SLX-12451.D701_D508","21",20000001,48000000,0.637,-2.5215,44,22000000,44,2.5,0.15
317,"SLX-12451.D701_D508","22",19000001,51000000,0.881,0.853833333333333,54,27000000,54,2.5,0.15
318,"SLX-12451.D701_D508","3",1,87000000,0.746,-1.01366666666667,152,76000000,152,2.5,0.15
319,"SLX-12451.D701_D508","3",87000001,125000000,0.804,-0.211333333333333,60,30000000,60,2.5,0.15
320,"SLX-12451.D701_D508","3",125500001,144000000,0.744,-1.04133333333333,30,15000000,30,2.5,0.15
321,"SLX-12451.D701_D508","3",144000001,197500000,0.79,-0.405,93,46500000,93,2.5,0.15
322,"SLX-12451.D701_D508","4",500001,23000000,0.612,-2.86733333333333,33,16500000,33,2.5,0.15
323,"SLX-12451.D701_D508","4",23000001,49000000,0.983,2.26483333333333,47,23500000,47,2.5,0.15
324,"SLX-12451.D701_D508","4",53000001,190000000,0.671,-2.05116666666667,236,118000000,236,2.5,0.15
325,"SLX-12451.D701_D508","5",500001,55500000,1.126,4.243,84,42000000,84,2.5,0.15
326,"SLX-12451.D701_D508","5",55500001,81000000,0.663,-2.16183333333333,40,20000000,40,2.5,0.15
327,"SLX-12451.D701_D508","5",81000001,84000000,1.135,4.3675,6,3000000,6,2.5,0.15
328,"SLX-12451.D701_D508","5",84000001,180500000,0.653,-2.30016666666667,169,84500000,169,2.5,0.15
329,"SLX-12451.D701_D508","6",500001,27500000,0.689,-1.80216666666667,46,23000000,46,2.5,0.15
330,"SLX-12451.D701_D508","6",27500001,32000000,1.336,7.148,6,3000000,6,2.5,0.15
331,"SLX-12451.D701_D508","6",33000001,57000000,0.844,0.342,39,19500000,39,2.5,0.15
332,"SLX-12451.D701_D508","6",62500001,159500000,1.002,2.52766666666667,171,85500000,171,2.5,0.15
333,"SLX-12451.D701_D508","6",159500001,170500000,0.914,1.31033333333333,21,10500000,21,2.5,0.15
334,"SLX-12451.D701_D508","7",1,159000000,1.081,3.6205,251,125500000,251,2.5,0.15
335,"SLX-12451.D701_D508","8",500001,21000000,0.942,1.69766666666667,34,17000000,34,2.5,0.15
336,"SLX-12451.D701_D508","8",22000001,37000000,0.669,-2.07883333333333,28,14000000,28,2.5,0.15
337,"SLX-12451.D701_D508","8",37000001,40000000,1.44,8.58666666666667,6,3000000,6,2.5,0.15
338,"SLX-12451.D701_D508","8",40000001,58500000,0.952,1.836,22,11000000,22,2.5,0.15
339,"SLX-12451.D701_D508","8",58500001,131500000,1.004,2.55533333333333,129,64500000,129,2.5,0.15
340,"SLX-12451.D701_D508","8",131500001,146364022,0.944,1.72533333333333,24,11864022,23.728044,2.5,0.15
341,"SLX-12451.D701_D508","9",500001,86000000,0.671,-2.05116666666667,89,44500000,89,2.5,0.15
342,"SLX-12451.D701_D508","9",86000001,140500000,0.939,1.65616666666667,95,47500000,95,2.5,0.15
343,"SLX-12451.D701_D508","1",1000001,248500000,0.978,2.098,367,183500000,367,3,0.05
344,"SLX-12451.D701_D508","10",1,11000000,0.814,-4.626,18,9000000,18,3,0.05
345,"SLX-12451.D701_D508","10",11000001,17500000,0.929,0.0890000000000022,13,6500000,13,3,0.05
346,"SLX-12451.D701_D508","10",19000001,25500000,0.825,-4.175,12,6000000,12,3,0.05
347,"SLX-12451.D701_D508","10",25500001,37500000,0.958,1.278,20,10000000,20,3,0.05
348,"SLX-12451.D701_D508","10",43500001,67000000,0.582,-14.138,34,17000000,34,3,0.05
349,"SLX-12451.D701_D508","10",67000001,107000000,0.693,-9.587,64,32000000,64,3,0.05
350,"SLX-12451.D701_D508","10",107000001,134000000,0.819,-4.421,49,24500000,49,3,0.05
351,"SLX-12451.D701_D508","11",500001,134500000,0.815,-4.585,215,107500000,215,3,0.05
352,"SLX-12451.D701_D508","12",1000001,3500000,1.303,15.423,5,2500000,5,3,0.05
353,"SLX-12451.D701_D508","12",3500001,9500000,0.941,0.580999999999998,10,5000000,10,3,0.05
354,"SLX-12451.D701_D508","12",10000001,97000000,1,3,136,68000000,136,3,0.05
355,"SLX-12451.D701_D508","12",97000001,131000000,0.948,0.867999999999998,59,29500000,59,3,0.05
356,"SLX-12451.D701_D508","12",131500001,133500000,0.658,-11.022,3,1500000,3,3,0.05
357,"SLX-12451.D701_D508","13",20000001,32500000,0.645,-11.555,20,10000000,20,3,0.05
358,"SLX-12451.D701_D508","13",32500001,115169878,0.696,-9.464,146,72669878,145.339756,3,0.05
359,"SLX-12451.D701_D508","14",20500001,70500000,0.955,1.155,89,44500000,89,3,0.05
360,"SLX-12451.D701_D508","14",70500001,106000000,0.917,-0.402999999999999,61,30500000,61,3,0.05
361,"SLX-12451.D701_D508","15",22000001,36500000,0.888,-1.592,16,8000000,16,3,0.05
362,"SLX-12451.D701_D508","15",36500001,73500000,0.99,2.59,67,33500000,67,3,0.05
363,"SLX-12451.D701_D508","15",73500001,102500000,0.923,-0.156999999999998,51,25500000,51,3,0.05
364,"SLX-12451.D701_D508","16",500001,90000000,0.91,-0.689999999999999,118,59000000,118,3,0.05
365,"SLX-12451.D701_D508","17",1,18000000,0.607,-13.113,33,16500000,33,3,0.05
366,"SLX-12451.D701_D508","17",26000001,81000000,0.985,2.385,88,44000000,88,3,0.05
367,"SLX-12451.D701_D508","18",500001,23000000,0.762,-6.758,30,15000000,30,3,0.05
368,"SLX-12451.D701_D508","18",23000001,78077248,0.487,-18.033,97,48077248,96.154496,3,0.05
369,"SLX-12451.D701_D508","19",1000001,59000000,0.916,-0.443999999999999,79,39500000,79,3,0.05
370,"SLX-12451.D701_D508","2",1000001,243000000,1.065,5.665,385,192500000,385,3,0.05
371,"SLX-12451.D701_D508","20",1,62500000,0.961,1.401,106,53000000,106,3,0.05
372,"SLX-12451.D701_D508","21",15500001,20000000,1.211,11.651,7,3500000,7,3,0.05
373,"SLX-12451.D701_D508","21",20000001,48000000,0.637,-11.883,44,22000000,44,3,0.05
374,"SLX-12451.D701_D508","22",19000001,51000000,0.881,-1.879,54,27000000,54,3,0.05
375,"SLX-12451.D701_D508","3",1,87000000,0.746,-7.414,152,76000000,152,3,0.05
376,"SLX-12451.D701_D508","3",87000001,125000000,0.804,-5.036,60,30000000,60,3,0.05
377,"SLX-12451.D701_D508","3",125500001,144000000,0.744,-7.496,30,15000000,30,3,0.05
378,"SLX-12451.D701_D508","3",144000001,197500000,0.79,-5.61,93,46500000,93,3,0.05
379,"SLX-12451.D701_D508","4",500001,23000000,0.612,-12.908,33,16500000,33,3,0.05
380,"SLX-12451.D701_D508","4",23000001,49000000,0.983,2.303,47,23500000,47,3,0.05
381,"SLX-12451.D701_D508","4",53000001,190000000,0.671,-10.489,236,118000000,236,3,0.05
382,"SLX-12451.D701_D508","5",500001,55500000,1.126,8.166,84,42000000,84,3,0.05
383,"SLX-12451.D701_D508","5",55500001,81000000,0.663,-10.817,40,20000000,40,3,0.05
384,"SLX-12451.D701_D508","5",81000001,84000000,1.135,8.535,6,3000000,6,3,0.05
385,"SLX-12451.D701_D508","5",84000001,180500000,0.653,-11.227,169,84500000,169,3,0.05
386,"SLX-12451.D701_D508","6",500001,27500000,0.689,-9.751,46,23000000,46,3,0.05
387,"SLX-12451.D701_D508","6",27500001,32000000,1.336,16.776,6,3000000,6,3,0.05
388,"SLX-12451.D701_D508","6",33000001,57000000,0.844,-3.396,39,19500000,39,3,0.05
389,"SLX-12451.D701_D508","6",62500001,159500000,1.002,3.082,171,85500000,171,3,0.05
390,"SLX-12451.D701_D508","6",159500001,170500000,0.914,-0.525999999999998,21,10500000,21,3,0.05
391,"SLX-12451.D701_D508","7",1,159000000,1.081,6.321,251,125500000,251,3,0.05
392,"SLX-12451.D701_D508","8",500001,21000000,0.942,0.621999999999998,34,17000000,34,3,0.05
393,"SLX-12451.D701_D508","8",22000001,37000000,0.669,-10.571,28,14000000,28,3,0.05
394,"SLX-12451.D701_D508","8",37000001,40000000,1.44,21.04,6,3000000,6,3,0.05
395,"SLX-12451.D701_D508","8",40000001,58500000,0.952,1.032,22,11000000,22,3,0.05
396,"SLX-12451.D701_D508","8",58500001,131500000,1.004,3.164,129,64500000,129,3,0.05
397,"SLX-12451.D701_D508","8",131500001,146364022,0.944,0.703999999999998,24,11864022,23.728044,3,0.05
398,"SLX-12451.D701_D508","9",500001,86000000,0.671,-10.489,89,44500000,89,3,0.05
399,"SLX-12451.D701_D508","9",86000001,140500000,0.939,0.498999999999998,95,47500000,95,3,0.05
400,"SLX-12451.D701_D508","1",1000001,248500000,0.978,2.538,367,183500000,367,3,0.1
401,"SLX-12451.D701_D508","10",1,11000000,0.814,-0.906000000000001,18,9000000,18,3,0.1
402,"SLX-12451.D701_D508","10",11000001,17500000,0.929,1.509,13,6500000,13,3,0.1
403,"SLX-12451.D701_D508","10",19000001,25500000,0.825,-0.675000000000001,12,6000000,12,3,0.1
404,"SLX-12451.D701_D508","10",25500001,37500000,0.958,2.118,20,10000000,20,3,0.1
405,"SLX-12451.D701_D508","10",43500001,67000000,0.582,-5.778,34,17000000,34,3,0.1
406,"SLX-12451.D701_D508","10",67000001,107000000,0.693,-3.447,64,32000000,64,3,0.1
407,"SLX-12451.D701_D508","10",107000001,134000000,0.819,-0.801000000000001,49,24500000,49,3,0.1
408,"SLX-12451.D701_D508","11",500001,134500000,0.815,-0.885000000000001,215,107500000,215,3,0.1
409,"SLX-12451.D701_D508","12",1000001,3500000,1.303,9.363,5,2500000,5,3,0.1
410,"SLX-12451.D701_D508","12",3500001,9500000,0.941,1.761,10,5000000,10,3,0.1
411,"SLX-12451.D701_D508","12",10000001,97000000,1,3,136,68000000,136,3,0.1
412,"SLX-12451.D701_D508","12",97000001,131000000,0.948,1.908,59,29500000,59,3,0.1
413,"SLX-12451.D701_D508","12",131500001,133500000,0.658,-4.182,3,1500000,3,3,0.1
414,"SLX-12451.D701_D508","13",20000001,32500000,0.645,-4.455,20,10000000,20,3,0.1
415,"SLX-12451.D701_D508","13",32500001,115169878,0.696,-3.384,146,72669878,145.339756,3,0.1
416,"SLX-12451.D701_D508","14",20500001,70500000,0.955,2.055,89,44500000,89,3,0.1
417,"SLX-12451.D701_D508","14",70500001,106000000,0.917,1.257,61,30500000,61,3,0.1
418,"SLX-12451.D701_D508","15",22000001,36500000,0.888,0.648,16,8000000,16,3,0.1
419,"SLX-12451.D701_D508","15",36500001,73500000,0.99,2.79,67,33500000,67,3,0.1
420,"SLX-12451.D701_D508","15",73500001,102500000,0.923,1.383,51,25500000,51,3,0.1
421,"SLX-12451.D701_D508","16",500001,90000000,0.91,1.11,118,59000000,118,3,0.1
422,"SLX-12451.D701_D508","17",1,18000000,0.607,-5.253,33,16500000,33,3,0.1
423,"SLX-12451.D701_D508","17",26000001,81000000,0.985,2.685,88,44000000,88,3,0.1
424,"SLX-12451.D701_D508","18",500001,23000000,0.762,-1.998,30,15000000,30,3,0.1
425,"SLX-12451.D701_D508","18",23000001,78077248,0.487,-7.773,97,48077248,96.154496,3,0.1
426,"SLX-12451.D701_D508","19",1000001,59000000,0.916,1.236,79,39500000,79,3,0.1
427,"SLX-12451.D701_D508","2",1000001,243000000,1.065,4.365,385,192500000,385,3,0.1
428,"SLX-12451.D701_D508","20",1,62500000,0.961,2.181,106,53000000,106,3,0.1
429,"SLX-12451.D701_D508","21",15500001,20000000,1.211,7.431,7,3500000,7,3,0.1
430,"SLX-12451.D701_D508","21",20000001,48000000,0.637,-4.623,44,22000000,44,3,0.1
431,"SLX-12451.D701_D508","22",19000001,51000000,0.881,0.501,54,27000000,54,3,0.1
432,"SLX-12451.D701_D508","3",1,87000000,0.746,-2.334,152,76000000,152,3,0.1
433,"SLX-12451.D701_D508","3",87000001,125000000,0.804,-1.116,60,30000000,60,3,0.1
434,"SLX-12451.D701_D508","3",125500001,144000000,0.744,-2.376,30,15000000,30,3,0.1
435,"SLX-12451.D701_D508","3",144000001,197500000,0.79,-1.41,93,46500000,93,3,0.1
436,"SLX-12451.D701_D508","4",500001,23000000,0.612,-5.148,33,16500000,33,3,0.1
437,"SLX-12451.D701_D508","4",23000001,49000000,0.983,2.643,47,23500000,47,3,0.1
438,"SLX-12451.D701_D508","4",53000001,190000000,0.671,-3.909,236,118000000,236,3,0.1
439,"SLX-12451.D701_D508","5",500001,55500000,1.126,5.646,84,42000000,84,3,0.1
440,"SLX-12451.D701_D508","5",55500001,81000000,0.663,-4.077,40,20000000,40,3,0.1
441,"SLX-12451.D701_D508","5",81000001,84000000,1.135,5.835,6,3000000,6,3,0.1
442,"SLX-12451.D701_D508","5",84000001,180500000,0.653,-4.287,169,84500000,169,3,0.1
443,"SLX-12451.D701_D508","6",500001,27500000,0.689,-3.531,46,23000000,46,3,0.1
444,"SLX-12451.D701_D508","6",27500001,32000000,1.336,10.056,6,3000000,6,3,0.1
445,"SLX-12451.D701_D508","6",33000001,57000000,0.844,-0.276000000000001,39,19500000,39,3,0.1
446,"SLX-12451.D701_D508","6",62500001,159500000,1.002,3.042,171,85500000,171,3,0.1
447,"SLX-12451.D701_D508","6",159500001,170500000,0.914,1.194,21,10500000,21,3,0.1
448,"SLX-12451.D701_D508","7",1,159000000,1.081,4.701,251,125500000,251,3,0.1
449,"SLX-12451.D701_D508","8",500001,21000000,0.942,1.782,34,17000000,34,3,0.1
450,"SLX-12451.D701_D508","8",22000001,37000000,0.669,-3.951,28,14000000,28,3,0.1
451,"SLX-12451.D701_D508","8",37000001,40000000,1.44,12.24,6,3000000,6,3,0.1
452,"SLX-12451.D701_D508","8",40000001,58500000,0.952,1.992,22,11000000,22,3,0.1
453,"SLX-12451.D701_D508","8",58500001,131500000,1.004,3.084,129,64500000,129,3,0.1
454,"SLX-12451.D701_D508","8",131500001,146364022,0.944,1.824,24,11864022,23.728044,3,0.1
455,"SLX-12451.D701_D508","9",500001,86000000,0.671,-3.909,89,44500000,89,3,0.1
456,"SLX-12451.D701_D508","9",86000001,140500000,0.939,1.719,95,47500000,95,3,0.1
457,"SLX-12451.D701_D508","1",1000001,248500000,0.978,2.68466666666667,367,183500000,367,3,0.15
458,"SLX-12451.D701_D508","10",1,11000000,0.814,0.333999999999999,18,9000000,18,3,0.15
459,"SLX-12451.D701_D508","10",11000001,17500000,0.929,1.98233333333333,13,6500000,13,3,0.15
460,"SLX-12451.D701_D508","10",19000001,25500000,0.825,0.491666666666666,12,6000000,12,3,0.15
461,"SLX-12451.D701_D508","10",25500001,37500000,0.958,2.398,20,10000000,20,3,0.15
462,"SLX-12451.D701_D508","10",43500001,67000000,0.582,-2.99133333333334,34,17000000,34,3,0.15
463,"SLX-12451.D701_D508","10",67000001,107000000,0.693,-1.40033333333333,64,32000000,64,3,0.15
464,"SLX-12451.D701_D508","10",107000001,134000000,0.819,0.405666666666666,49,24500000,49,3,0.15
465,"SLX-12451.D701_D508","11",500001,134500000,0.815,0.348333333333332,215,107500000,215,3,0.15
466,"SLX-12451.D701_D508","12",1000001,3500000,1.303,7.343,5,2500000,5,3,0.15
467,"SLX-12451.D701_D508","12",3500001,9500000,0.941,2.15433333333333,10,5000000,10,3,0.15
468,"SLX-12451.D701_D508","12",10000001,97000000,1,3,136,68000000,136,3,0.15
469,"SLX-12451.D701_D508","12",97000001,131000000,0.948,2.25466666666667,59,29500000,59,3,0.15
470,"SLX-12451.D701_D508","12",131500001,133500000,0.658,-1.902,3,1500000,3,3,0.15
471,"SLX-12451.D701_D508","13",20000001,32500000,0.645,-2.08833333333333,20,10000000,20,3,0.15
472,"SLX-12451.D701_D508","13",32500001,115169878,0.696,-1.35733333333333,146,72669878,145.339756,3,0.15
473,"SLX-12451.D701_D508","14",20500001,70500000,0.955,2.355,89,44500000,89,3,0.15
474,"SLX-12451.D701_D508","14",70500001,106000000,0.917,1.81033333333333,61,30500000,61,3,0.15
475,"SLX-12451.D701_D508","15",22000001,36500000,0.888,1.39466666666667,16,8000000,16,3,0.15
476,"SLX-12451.D701_D508","15",36500001,73500000,0.99,2.85666666666667,67,33500000,67,3,0.15
477,"SLX-12451.D701_D508","15",73500001,102500000,0.923,1.89633333333333,51,25500000,51,3,0.15
478,"SLX-12451.D701_D508","16",500001,90000000,0.91,1.71,118,59000000,118,3,0.15
479,"SLX-12451.D701_D508","17",1,18000000,0.607,-2.633,33,16500000,33,3,0.15
480,"SLX-12451.D701_D508","17",26000001,81000000,0.985,2.785,88,44000000,88,3,0.15
481,"SLX-12451.D701_D508","18",500001,23000000,0.762,-0.411333333333334,30,15000000,30,3,0.15
482,"SLX-12451.D701_D508","18",23000001,78077248,0.487,-4.353,97,48077248,96.154496,3,0.15
483,"SLX-12451.D701_D508","19",1000001,59000000,0.916,1.796,79,39500000,79,3,0.15
484,"SLX-12451.D701_D508","2",1000001,243000000,1.065,3.93166666666667,385,192500000,385,3,0.15
485,"SLX-12451.D701_D508","20",1,62500000,0.961,2.441,106,53000000,106,3,0.15
486,"SLX-12451.D701_D508","21",15500001,20000000,1.211,6.02433333333333,7,3500000,7,3,0.15
487,"SLX-12451.D701_D508","21",20000001,48000000,0.637,-2.203,44,22000000,44,3,0.15
488,"SLX-12451.D701_D508","22",19000001,51000000,0.881,1.29433333333333,54,27000000,54,3,0.15
489,"SLX-12451.D701_D508","3",1,87000000,0.746,-0.640666666666667,152,76000000,152,3,0.15
490,"SLX-12451.D701_D508","3",87000001,125000000,0.804,0.190666666666667,60,30000000,60,3,0.15
491,"SLX-12451.D701_D508","3",125500001,144000000,0.744,-0.669333333333334,30,15000000,30,3,0.15
492,"SLX-12451.D701_D508","3",144000001,197500000,0.79,-0.00999999999999979,93,46500000,93,3,0.15
493,"SLX-12451.D701_D508","4",500001,23000000,0.612,-2.56133333333333,33,16500000,33,3,0.15
494,"SLX-12451.D701_D508","4",23000001,49000000,0.983,2.75633333333333,47,23500000,47,3,0.15
495,"SLX-12451.D701_D508","4",53000001,190000000,0.671,-1.71566666666667,236,118000000,236,3,0.15
496,"SLX-12451.D701_D508","5",500001,55500000,1.126,4.806,84,42000000,84,3,0.15
497,"SLX-12451.D701_D508","5",55500001,81000000,0.663,-1.83033333333333,40,20000000,40,3,0.15
498,"SLX-12451.D701_D508","5",81000001,84000000,1.135,4.935,6,3000000,6,3,0.15
499,"SLX-12451.D701_D508","5",84000001,180500000,0.653,-1.97366666666667,169,84500000,169,3,0.15
500,"SLX-12451.D701_D508","6",500001,27500000,0.689,-1.45766666666667,46,23000000,46,3,0.15
501,"SLX-12451.D701_D508","6",27500001,32000000,1.336,7.816,6,3000000,6,3,0.15
502,"SLX-12451.D701_D508","6",33000001,57000000,0.844,0.763999999999999,39,19500000,39,3,0.15
503,"SLX-12451.D701_D508","6",62500001,159500000,1.002,3.02866666666667,171,85500000,171,3,0.15
504,"SLX-12451.D701_D508","6",159500001,170500000,0.914,1.76733333333333,21,10500000,21,3,0.15
505,"SLX-12451.D701_D508","7",1,159000000,1.081,4.161,251,125500000,251,3,0.15
506,"SLX-12451.D701_D508","8",500001,21000000,0.942,2.16866666666667,34,17000000,34,3,0.15
507,"SLX-12451.D701_D508","8",22000001,37000000,0.669,-1.74433333333333,28,14000000,28,3,0.15
508,"SLX-12451.D701_D508","8",37000001,40000000,1.44,9.30666666666667,6,3000000,6,3,0.15
509,"SLX-12451.D701_D508","8",40000001,58500000,0.952,2.312,22,11000000,22,3,0.15
510,"SLX-12451.D701_D508","8",58500001,131500000,1.004,3.05733333333333,129,64500000,129,3,0.15
511,"SLX-12451.D701_D508","8",131500001,146364022,0.944,2.19733333333333,24,11864022,23.728044,3,0.15
512,"SLX-12451.D701_D508","9",500001,86000000,0.671,-1.71566666666667,89,44500000,89,3,0.15
513,"SLX-12451.D701_D508","9",86000001,140500000,0.939,2.12566666666667,95,47500000,95,3,0.15
