"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
280,"SLX-12455.D704_D508","9",133500001,140500000,0.949,0.434499999999998,12,6000000,12,2.5,0.05
281,"SLX-12455.D704_D508","1",1000001,154500000,1.017,2.8485,207,103500000,207,2.5,0.1
282,"SLX-12455.D704_D508","1",154500001,187500000,1.071,3.9555,59,29500000,59,2.5,0.1
283,"SLX-12455.D704_D508","1",187500001,210500000,1.012,2.746,41,20500000,41,2.5,0.1
284,"SLX-12455.D704_D508","1",211000001,248500000,1.071,3.9555,60,30000000,60,2.5,0.1
285,"SLX-12455.D704_D508","10",1,77000000,0.992,2.336,112,56000000,112,2.5,0.1
286,"SLX-12455.D704_D508","10",77000001,89500000,0.917,0.798500000000001,20,10000000,20,2.5,0.1
287,"SLX-12455.D704_D508","10",89500001,106000000,0.969,1.8645,28,14000000,28,2.5,0.1
288,"SLX-12455.D704_D508","10",106500001,112500000,0.919,0.839500000000001,11,5500000,11,2.5,0.1
289,"SLX-12455.D704_D508","10",112500001,134000000,1.001,2.5205,39,19500000,39,2.5,0.1
290,"SLX-12455.D704_D508","11",500001,62500000,1.027,3.0535,96,48000000,96,2.5,0.1
291,"SLX-12455.D704_D508","11",62500001,134500000,1.077,4.0785,119,59500000,119,2.5,0.1
292,"SLX-12455.D704_D508","12",1000001,82500000,0.916,0.778000000000001,127,63500000,127,2.5,0.1
293,"SLX-12455.D704_D508","12",82500001,125000000,0.95,1.475,75,37500000,75,2.5,0.1
294,"SLX-12455.D704_D508","12",126000001,133500000,0.897,0.388500000000001,11,5500000,11,2.5,0.1
295,"SLX-12455.D704_D508","13",20000001,52500000,1.152,5.616,57,28500000,57,2.5,0.1
296,"SLX-12455.D704_D508","13",52500001,115169878,1.116,4.878,109,54169878,108.339756,2.5,0.1
297,"SLX-12455.D704_D508","14",20500001,51500000,1.078,4.099,55,27500000,55,2.5,0.1
298,"SLX-12455.D704_D508","14",51500001,106000000,1.024,2.992,95,47500000,95,2.5,0.1
299,"SLX-12455.D704_D508","15",22000001,32500000,0.88,0.04,12,6000000,12,2.5,0.1
300,"SLX-12455.D704_D508","15",33000001,102500000,0.971,1.9055,122,61000000,122,2.5,0.1
301,"SLX-12455.D704_D508","16",500001,28000000,0.899,0.4295,37,18500000,37,2.5,0.1
302,"SLX-12455.D704_D508","16",28500001,54000000,1.063,3.7915,17,8500000,17,2.5,0.1
303,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.3975,17,8500000,17,2.5,0.1
304,"SLX-12455.D704_D508","16",63000001,68000000,1.192,6.436,10,5000000,10,2.5,0.1
305,"SLX-12455.D704_D508","16",68000001,90000000,1.41,10.905,37,18500000,37,2.5,0.1
306,"SLX-12455.D704_D508","17",1,15500000,0.839,-0.8005,30,15000000,30,2.5,0.1
307,"SLX-12455.D704_D508","17",16000001,81000000,1.086,4.263,91,45500000,91,2.5,0.1
308,"SLX-12455.D704_D508","18",500001,78077248,1,2.5,127,63077248,126.154496,2.5,0.1
309,"SLX-12455.D704_D508","19",1000001,59000000,1.031,3.1355,79,39500000,79,2.5,0.1
310,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.541,142,71000000,142,2.5,0.1
311,"SLX-12455.D704_D508","2",82000001,214500000,1.066,3.853,194,97000000,194,2.5,0.1
312,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.623,49,24500000,49,2.5,0.1
313,"SLX-12455.D704_D508","20",1,25500000,1.191,6.4155,46,23000000,46,2.5,0.1
314,"SLX-12455.D704_D508","20",30000001,35000000,1.369,10.0645,10,5000000,10,2.5,0.1
315,"SLX-12455.D704_D508","20",35000001,52500000,1.488,12.504,34,17000000,34,2.5,0.1
316,"SLX-12455.D704_D508","20",53000001,57000000,1.398,10.659,7,3500000,7,2.5,0.1
317,"SLX-12455.D704_D508","20",57000001,62500000,1.318,9.019,9,4500000,9,2.5,0.1
318,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-4.019,25,12500000,25,2.5,0.1
319,"SLX-12455.D704_D508","21",30000001,36500000,0.94,1.27,8,4000000,8,2.5,0.1
320,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-3.6705,18,9000000,18,2.5,0.1
321,"SLX-12455.D704_D508","22",19000001,42500000,0.909,0.634500000000001,38,19000000,38,2.5,0.1
322,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-2.9735,16,8000000,16,2.5,0.1
323,"SLX-12455.D704_D508","3",1,44000000,1.27,8.035,77,38500000,77,2.5,0.1
324,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.5205,173,86500000,173,2.5,0.1
325,"SLX-12455.D704_D508","3",148500001,197500000,1.061,3.7505,85,42500000,85,2.5,0.1
326,"SLX-12455.D704_D508","4",500001,116500000,0.982,2.131,187,93500000,187,2.5,0.1
327,"SLX-12455.D704_D508","4",116500001,185500000,0.954,1.557,122,61000000,122,2.5,0.1
328,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-3.1375,2,1000000,2,2.5,0.1
329,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-3.691,5,2500000,5,2.5,0.1
330,"SLX-12455.D704_D508","5",500001,32000000,0.867,-0.2265,51,25500000,51,2.5,0.1
331,"SLX-12455.D704_D508","5",32000001,45500000,0.898,0.409,24,12000000,24,2.5,0.1
332,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-0.575000000000001,141,70500000,141,2.5,0.1
333,"SLX-12455.D704_D508","5",131500001,180500000,0.902,0.491000000000001,83,41500000,83,2.5,0.1
334,"SLX-12455.D704_D508","6",500001,26000000,0.969,1.8645,45,22500000,45,2.5,0.1
335,"SLX-12455.D704_D508","6",27000001,44500000,1.124,5.042,25,12500000,25,2.5,0.1
336,"SLX-12455.D704_D508","6",44500001,64000000,1.044,3.402,24,12000000,24,2.5,0.1
337,"SLX-12455.D704_D508","6",64000001,161500000,1.126,5.083,172,86000000,172,2.5,0.1
338,"SLX-12455.D704_D508","6",161500001,170500000,1.046,3.443,17,8500000,17,2.5,0.1
339,"SLX-12455.D704_D508","7",1,67500000,1.196,6.518,102,51000000,102,2.5,0.1
340,"SLX-12455.D704_D508","7",69000001,110500000,1.094,4.427,68,34000000,68,2.5,0.1
341,"SLX-12455.D704_D508","7",110500001,129500000,0.911,0.675500000000001,36,18000000,36,2.5,0.1
342,"SLX-12455.D704_D508","7",129500001,133000000,1.06,3.73,6,3000000,6,2.5,0.1
343,"SLX-12455.D704_D508","7",133000001,141500000,0.937,1.2085,14,7000000,14,2.5,0.1
344,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-0.821000000000001,25,12500000,25,2.5,0.1
345,"SLX-12455.D704_D508","8",500001,60000000,1.066,3.853,93,46500000,93,2.5,0.1
346,"SLX-12455.D704_D508","8",60000001,146364022,1.247,7.5635,150,74864022,149.728044,2.5,0.1
347,"SLX-12455.D704_D508","9",500001,78500000,0.877,-0.0215000000000001,78,39000000,78,2.5,0.1
348,"SLX-12455.D704_D508","9",80000001,123500000,0.978,2.049,76,38000000,76,2.5,0.1
349,"SLX-12455.D704_D508","9",123500001,133500000,1.083,4.2015,18,9000000,18,2.5,0.1
350,"SLX-12455.D704_D508","9",133500001,140500000,0.949,1.4545,12,6000000,12,2.5,0.1
351,"SLX-12455.D704_D508","1",1000001,154500000,1.017,2.73516666666667,207,103500000,207,2.5,0.15
352,"SLX-12455.D704_D508","1",154500001,187500000,1.071,3.48216666666667,59,29500000,59,2.5,0.15
353,"SLX-12455.D704_D508","1",187500001,210500000,1.012,2.666,41,20500000,41,2.5,0.15
354,"SLX-12455.D704_D508","1",211000001,248500000,1.071,3.48216666666667,60,30000000,60,2.5,0.15
355,"SLX-12455.D704_D508","10",1,77000000,0.992,2.38933333333333,112,56000000,112,2.5,0.15
356,"SLX-12455.D704_D508","10",77000001,89500000,0.917,1.35183333333333,20,10000000,20,2.5,0.15
357,"SLX-12455.D704_D508","10",89500001,106000000,0.969,2.07116666666667,28,14000000,28,2.5,0.15
358,"SLX-12455.D704_D508","10",106500001,112500000,0.919,1.3795,11,5500000,11,2.5,0.15
359,"SLX-12455.D704_D508","10",112500001,134000000,1.001,2.51383333333333,39,19500000,39,2.5,0.15
360,"SLX-12455.D704_D508","11",500001,62500000,1.027,2.8735,96,48000000,96,2.5,0.15
361,"SLX-12455.D704_D508","11",62500001,134500000,1.077,3.56516666666667,119,59500000,119,2.5,0.15
362,"SLX-12455.D704_D508","12",1000001,82500000,0.916,1.338,127,63500000,127,2.5,0.15
363,"SLX-12455.D704_D508","12",82500001,125000000,0.95,1.80833333333333,75,37500000,75,2.5,0.15
364,"SLX-12455.D704_D508","12",126000001,133500000,0.897,1.07516666666667,11,5500000,11,2.5,0.15
365,"SLX-12455.D704_D508","13",20000001,52500000,1.152,4.60266666666667,57,28500000,57,2.5,0.15
366,"SLX-12455.D704_D508","13",52500001,115169878,1.116,4.10466666666667,109,54169878,108.339756,2.5,0.15
367,"SLX-12455.D704_D508","14",20500001,51500000,1.078,3.579,55,27500000,55,2.5,0.15
368,"SLX-12455.D704_D508","14",51500001,106000000,1.024,2.832,95,47500000,95,2.5,0.15
369,"SLX-12455.D704_D508","15",22000001,32500000,0.88,0.84,12,6000000,12,2.5,0.15
370,"SLX-12455.D704_D508","15",33000001,102500000,0.971,2.09883333333333,122,61000000,122,2.5,0.15
371,"SLX-12455.D704_D508","16",500001,28000000,0.899,1.10283333333333,37,18500000,37,2.5,0.15
372,"SLX-12455.D704_D508","16",28500001,54000000,1.063,3.3715,17,8500000,17,2.5,0.15
373,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.43083333333333,17,8500000,17,2.5,0.15
374,"SLX-12455.D704_D508","16",63000001,68000000,1.192,5.156,10,5000000,10,2.5,0.15
375,"SLX-12455.D704_D508","16",68000001,90000000,1.41,8.17166666666667,37,18500000,37,2.5,0.15
376,"SLX-12455.D704_D508","17",1,15500000,0.839,0.272833333333333,30,15000000,30,2.5,0.15
377,"SLX-12455.D704_D508","17",16000001,81000000,1.086,3.68966666666667,91,45500000,91,2.5,0.15
378,"SLX-12455.D704_D508","18",500001,78077248,1,2.5,127,63077248,126.154496,2.5,0.15
379,"SLX-12455.D704_D508","19",1000001,59000000,1.031,2.92883333333333,79,39500000,79,2.5,0.15
380,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.52766666666667,142,71000000,142,2.5,0.15
381,"SLX-12455.D704_D508","2",82000001,214500000,1.066,3.413,194,97000000,194,2.5,0.15
382,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.583,49,24500000,49,2.5,0.15
383,"SLX-12455.D704_D508","20",1,25500000,1.191,5.14216666666667,46,23000000,46,2.5,0.15
384,"SLX-12455.D704_D508","20",30000001,35000000,1.369,7.6045,10,5000000,10,2.5,0.15
385,"SLX-12455.D704_D508","20",35000001,52500000,1.488,9.25066666666667,34,17000000,34,2.5,0.15
386,"SLX-12455.D704_D508","20",53000001,57000000,1.398,8.00566666666667,7,3500000,7,2.5,0.15
387,"SLX-12455.D704_D508","20",57000001,62500000,1.318,6.899,9,4500000,9,2.5,0.15
388,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-1.899,25,12500000,25,2.5,0.15
389,"SLX-12455.D704_D508","21",30000001,36500000,0.94,1.67,8,4000000,8,2.5,0.15
390,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-1.66383333333333,18,9000000,18,2.5,0.15
391,"SLX-12455.D704_D508","22",19000001,42500000,0.909,1.24116666666667,38,19000000,38,2.5,0.15
392,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-1.1935,16,8000000,16,2.5,0.15
393,"SLX-12455.D704_D508","3",1,44000000,1.27,6.235,77,38500000,77,2.5,0.15
394,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.51383333333333,173,86500000,173,2.5,0.15
395,"SLX-12455.D704_D508","3",148500001,197500000,1.061,3.34383333333333,85,42500000,85,2.5,0.15
396,"SLX-12455.D704_D508","4",500001,116500000,0.982,2.251,187,93500000,187,2.5,0.15
397,"SLX-12455.D704_D508","4",116500001,185500000,0.954,1.86366666666667,122,61000000,122,2.5,0.15
398,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-1.30416666666667,2,1000000,2,2.5,0.15
399,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-1.67766666666667,5,2500000,5,2.5,0.15
400,"SLX-12455.D704_D508","5",500001,32000000,0.867,0.660166666666667,51,25500000,51,2.5,0.15
401,"SLX-12455.D704_D508","5",32000001,45500000,0.898,1.089,24,12000000,24,2.5,0.15
402,"SLX-12455.D704_D508","5",50000001,131500000,0.85,0.425,141,70500000,141,2.5,0.15
403,"SLX-12455.D704_D508","5",131500001,180500000,0.902,1.14433333333333,83,41500000,83,2.5,0.15
404,"SLX-12455.D704_D508","6",500001,26000000,0.969,2.07116666666667,45,22500000,45,2.5,0.15
405,"SLX-12455.D704_D508","6",27000001,44500000,1.124,4.21533333333334,25,12500000,25,2.5,0.15
406,"SLX-12455.D704_D508","6",44500001,64000000,1.044,3.10866666666667,24,12000000,24,2.5,0.15
407,"SLX-12455.D704_D508","6",64000001,161500000,1.126,4.243,172,86000000,172,2.5,0.15
408,"SLX-12455.D704_D508","6",161500001,170500000,1.046,3.13633333333333,17,8500000,17,2.5,0.15
409,"SLX-12455.D704_D508","7",1,67500000,1.196,5.21133333333333,102,51000000,102,2.5,0.15
410,"SLX-12455.D704_D508","7",69000001,110500000,1.094,3.80033333333333,68,34000000,68,2.5,0.15
411,"SLX-12455.D704_D508","7",110500001,129500000,0.911,1.26883333333333,36,18000000,36,2.5,0.15
412,"SLX-12455.D704_D508","7",129500001,133000000,1.06,3.33,6,3000000,6,2.5,0.15
413,"SLX-12455.D704_D508","7",133000001,141500000,0.937,1.6285,14,7000000,14,2.5,0.15
414,"SLX-12455.D704_D508","7",142500001,159000000,0.838,0.258999999999999,25,12500000,25,2.5,0.15
415,"SLX-12455.D704_D508","8",500001,60000000,1.066,3.413,93,46500000,93,2.5,0.15
416,"SLX-12455.D704_D508","8",60000001,146364022,1.247,5.91683333333333,150,74864022,149.728044,2.5,0.15
417,"SLX-12455.D704_D508","9",500001,78500000,0.877,0.7985,78,39000000,78,2.5,0.15
418,"SLX-12455.D704_D508","9",80000001,123500000,0.978,2.19566666666667,76,38000000,76,2.5,0.15
419,"SLX-12455.D704_D508","9",123500001,133500000,1.083,3.64816666666667,18,9000000,18,2.5,0.15
420,"SLX-12455.D704_D508","9",133500001,140500000,0.949,1.7945,12,6000000,12,2.5,0.15
421,"SLX-12455.D704_D508","1",1000001,154500000,1.017,3.697,207,103500000,207,3,0.05
422,"SLX-12455.D704_D508","1",154500001,187500000,1.071,5.911,59,29500000,59,3,0.05
423,"SLX-12455.D704_D508","1",187500001,210500000,1.012,3.492,41,20500000,41,3,0.05
424,"SLX-12455.D704_D508","1",211000001,248500000,1.071,5.911,60,30000000,60,3,0.05
425,"SLX-12455.D704_D508","10",1,77000000,0.992,2.672,112,56000000,112,3,0.05
426,"SLX-12455.D704_D508","10",77000001,89500000,0.917,-0.402999999999999,20,10000000,20,3,0.05
427,"SLX-12455.D704_D508","10",89500001,106000000,0.969,1.729,28,14000000,28,3,0.05
428,"SLX-12455.D704_D508","10",106500001,112500000,0.919,-0.320999999999998,11,5500000,11,3,0.05
429,"SLX-12455.D704_D508","10",112500001,134000000,1.001,3.041,39,19500000,39,3,0.05
430,"SLX-12455.D704_D508","11",500001,62500000,1.027,4.107,96,48000000,96,3,0.05
431,"SLX-12455.D704_D508","11",62500001,134500000,1.077,6.157,119,59500000,119,3,0.05
432,"SLX-12455.D704_D508","12",1000001,82500000,0.916,-0.443999999999999,127,63500000,127,3,0.05
433,"SLX-12455.D704_D508","12",82500001,125000000,0.95,0.949999999999998,75,37500000,75,3,0.05
434,"SLX-12455.D704_D508","12",126000001,133500000,0.897,-1.223,11,5500000,11,3,0.05
435,"SLX-12455.D704_D508","13",20000001,52500000,1.152,9.232,57,28500000,57,3,0.05
436,"SLX-12455.D704_D508","13",52500001,115169878,1.116,7.756,109,54169878,108.339756,3,0.05
437,"SLX-12455.D704_D508","14",20500001,51500000,1.078,6.198,55,27500000,55,3,0.05
438,"SLX-12455.D704_D508","14",51500001,106000000,1.024,3.984,95,47500000,95,3,0.05
439,"SLX-12455.D704_D508","15",22000001,32500000,0.88,-1.92,12,6000000,12,3,0.05
440,"SLX-12455.D704_D508","15",33000001,102500000,0.971,1.811,122,61000000,122,3,0.05
441,"SLX-12455.D704_D508","16",500001,28000000,0.899,-1.141,37,18500000,37,3,0.05
442,"SLX-12455.D704_D508","16",28500001,54000000,1.063,5.583,17,8500000,17,3,0.05
443,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.795,17,8500000,17,3,0.05
444,"SLX-12455.D704_D508","16",63000001,68000000,1.192,10.872,10,5000000,10,3,0.05
445,"SLX-12455.D704_D508","16",68000001,90000000,1.41,19.81,37,18500000,37,3,0.05
446,"SLX-12455.D704_D508","17",1,15500000,0.839,-3.601,30,15000000,30,3,0.05
447,"SLX-12455.D704_D508","17",16000001,81000000,1.086,6.526,91,45500000,91,3,0.05
448,"SLX-12455.D704_D508","18",500001,78077248,1,3,127,63077248,126.154496,3,0.05
449,"SLX-12455.D704_D508","19",1000001,59000000,1.031,4.271,79,39500000,79,3,0.05
450,"SLX-12455.D704_D508","2",1000001,81500000,1.002,3.082,142,71000000,142,3,0.05
451,"SLX-12455.D704_D508","2",82000001,214500000,1.066,5.706,194,97000000,194,3,0.05
452,"SLX-12455.D704_D508","2",214500001,243000000,1.006,3.246,49,24500000,49,3,0.05
453,"SLX-12455.D704_D508","20",1,25500000,1.191,10.831,46,23000000,46,3,0.05
454,"SLX-12455.D704_D508","20",30000001,35000000,1.369,18.129,10,5000000,10,3,0.05
455,"SLX-12455.D704_D508","20",35000001,52500000,1.488,23.008,34,17000000,34,3,0.05
456,"SLX-12455.D704_D508","20",53000001,57000000,1.398,19.318,7,3500000,7,3,0.05
457,"SLX-12455.D704_D508","20",57000001,62500000,1.318,16.038,9,4500000,9,3,0.05
458,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-10.038,25,12500000,25,3,0.05
459,"SLX-12455.D704_D508","21",30000001,36500000,0.94,0.539999999999998,8,4000000,8,3,0.05
460,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-9.341,18,9000000,18,3,0.05
461,"SLX-12455.D704_D508","22",19000001,42500000,0.909,-0.730999999999999,38,19000000,38,3,0.05
462,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-7.947,16,8000000,16,3,0.05
463,"SLX-12455.D704_D508","3",1,44000000,1.27,14.07,77,38500000,77,3,0.05
464,"SLX-12455.D704_D508","3",44000001,148000000,1.001,3.041,173,86500000,173,3,0.05
465,"SLX-12455.D704_D508","3",148500001,197500000,1.061,5.501,85,42500000,85,3,0.05
466,"SLX-12455.D704_D508","4",500001,116500000,0.982,2.262,187,93500000,187,3,0.05
467,"SLX-12455.D704_D508","4",116500001,185500000,0.954,1.114,122,61000000,122,3,0.05
468,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-8.275,2,1000000,2,3,0.05
469,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-9.382,5,2500000,5,3,0.05
470,"SLX-12455.D704_D508","5",500001,32000000,0.867,-2.453,51,25500000,51,3,0.05
471,"SLX-12455.D704_D508","5",32000001,45500000,0.898,-1.182,24,12000000,24,3,0.05
472,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-3.15,141,70500000,141,3,0.05
473,"SLX-12455.D704_D508","5",131500001,180500000,0.902,-1.018,83,41500000,83,3,0.05
474,"SLX-12455.D704_D508","6",500001,26000000,0.969,1.729,45,22500000,45,3,0.05
475,"SLX-12455.D704_D508","6",27000001,44500000,1.124,8.084,25,12500000,25,3,0.05
476,"SLX-12455.D704_D508","6",44500001,64000000,1.044,4.804,24,12000000,24,3,0.05
477,"SLX-12455.D704_D508","6",64000001,161500000,1.126,8.166,172,86000000,172,3,0.05
478,"SLX-12455.D704_D508","6",161500001,170500000,1.046,4.886,17,8500000,17,3,0.05
479,"SLX-12455.D704_D508","7",1,67500000,1.196,11.036,102,51000000,102,3,0.05
480,"SLX-12455.D704_D508","7",69000001,110500000,1.094,6.854,68,34000000,68,3,0.05
481,"SLX-12455.D704_D508","7",110500001,129500000,0.911,-0.648999999999999,36,18000000,36,3,0.05
482,"SLX-12455.D704_D508","7",129500001,133000000,1.06,5.46,6,3000000,6,3,0.05
483,"SLX-12455.D704_D508","7",133000001,141500000,0.937,0.417000000000002,14,7000000,14,3,0.05
484,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-3.642,25,12500000,25,3,0.05
485,"SLX-12455.D704_D508","8",500001,60000000,1.066,5.706,93,46500000,93,3,0.05
486,"SLX-12455.D704_D508","8",60000001,146364022,1.247,13.127,150,74864022,149.728044,3,0.05
487,"SLX-12455.D704_D508","9",500001,78500000,0.877,-2.043,78,39000000,78,3,0.05
488,"SLX-12455.D704_D508","9",80000001,123500000,0.978,2.098,76,38000000,76,3,0.05
489,"SLX-12455.D704_D508","9",123500001,133500000,1.083,6.403,18,9000000,18,3,0.05
490,"SLX-12455.D704_D508","9",133500001,140500000,0.949,0.908999999999998,12,6000000,12,3,0.05
491,"SLX-12455.D704_D508","1",1000001,154500000,1.017,3.357,207,103500000,207,3,0.1
492,"SLX-12455.D704_D508","1",154500001,187500000,1.071,4.491,59,29500000,59,3,0.1
493,"SLX-12455.D704_D508","1",187500001,210500000,1.012,3.252,41,20500000,41,3,0.1
494,"SLX-12455.D704_D508","1",211000001,248500000,1.071,4.491,60,30000000,60,3,0.1
495,"SLX-12455.D704_D508","10",1,77000000,0.992,2.832,112,56000000,112,3,0.1
496,"SLX-12455.D704_D508","10",77000001,89500000,0.917,1.257,20,10000000,20,3,0.1
497,"SLX-12455.D704_D508","10",89500001,106000000,0.969,2.349,28,14000000,28,3,0.1
498,"SLX-12455.D704_D508","10",106500001,112500000,0.919,1.299,11,5500000,11,3,0.1
499,"SLX-12455.D704_D508","10",112500001,134000000,1.001,3.021,39,19500000,39,3,0.1
500,"SLX-12455.D704_D508","11",500001,62500000,1.027,3.567,96,48000000,96,3,0.1
501,"SLX-12455.D704_D508","11",62500001,134500000,1.077,4.617,119,59500000,119,3,0.1
502,"SLX-12455.D704_D508","12",1000001,82500000,0.916,1.236,127,63500000,127,3,0.1
503,"SLX-12455.D704_D508","12",82500001,125000000,0.95,1.95,75,37500000,75,3,0.1
504,"SLX-12455.D704_D508","12",126000001,133500000,0.897,0.837000000000001,11,5500000,11,3,0.1
505,"SLX-12455.D704_D508","13",20000001,52500000,1.152,6.192,57,28500000,57,3,0.1
506,"SLX-12455.D704_D508","13",52500001,115169878,1.116,5.436,109,54169878,108.339756,3,0.1
507,"SLX-12455.D704_D508","14",20500001,51500000,1.078,4.638,55,27500000,55,3,0.1
508,"SLX-12455.D704_D508","14",51500001,106000000,1.024,3.504,95,47500000,95,3,0.1
509,"SLX-12455.D704_D508","15",22000001,32500000,0.88,0.48,12,6000000,12,3,0.1
510,"SLX-12455.D704_D508","15",33000001,102500000,0.971,2.391,122,61000000,122,3,0.1
511,"SLX-12455.D704_D508","16",500001,28000000,0.899,0.879,37,18500000,37,3,0.1
512,"SLX-12455.D704_D508","16",28500001,54000000,1.063,4.323,17,8500000,17,3,0.1
513,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.895,17,8500000,17,3,0.1
514,"SLX-12455.D704_D508","16",63000001,68000000,1.192,7.032,10,5000000,10,3,0.1
515,"SLX-12455.D704_D508","16",68000001,90000000,1.41,11.61,37,18500000,37,3,0.1
516,"SLX-12455.D704_D508","17",1,15500000,0.839,-0.381000000000001,30,15000000,30,3,0.1
517,"SLX-12455.D704_D508","17",16000001,81000000,1.086,4.806,91,45500000,91,3,0.1
518,"SLX-12455.D704_D508","18",500001,78077248,1,3,127,63077248,126.154496,3,0.1
519,"SLX-12455.D704_D508","19",1000001,59000000,1.031,3.651,79,39500000,79,3,0.1
520,"SLX-12455.D704_D508","2",1000001,81500000,1.002,3.042,142,71000000,142,3,0.1
521,"SLX-12455.D704_D508","2",82000001,214500000,1.066,4.386,194,97000000,194,3,0.1
522,"SLX-12455.D704_D508","2",214500001,243000000,1.006,3.126,49,24500000,49,3,0.1
523,"SLX-12455.D704_D508","20",1,25500000,1.191,7.011,46,23000000,46,3,0.1
524,"SLX-12455.D704_D508","20",30000001,35000000,1.369,10.749,10,5000000,10,3,0.1
525,"SLX-12455.D704_D508","20",35000001,52500000,1.488,13.248,34,17000000,34,3,0.1
526,"SLX-12455.D704_D508","20",53000001,57000000,1.398,11.358,7,3500000,7,3,0.1
527,"SLX-12455.D704_D508","20",57000001,62500000,1.318,9.678,9,4500000,9,3,0.1
528,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-3.678,25,12500000,25,3,0.1
529,"SLX-12455.D704_D508","21",30000001,36500000,0.94,1.74,8,4000000,8,3,0.1
530,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-3.321,18,9000000,18,3,0.1
531,"SLX-12455.D704_D508","22",19000001,42500000,0.909,1.089,38,19000000,38,3,0.1
532,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-2.607,16,8000000,16,3,0.1
533,"SLX-12455.D704_D508","3",1,44000000,1.27,8.67,77,38500000,77,3,0.1
534,"SLX-12455.D704_D508","3",44000001,148000000,1.001,3.021,173,86500000,173,3,0.1
535,"SLX-12455.D704_D508","3",148500001,197500000,1.061,4.281,85,42500000,85,3,0.1
536,"SLX-12455.D704_D508","4",500001,116500000,0.982,2.622,187,93500000,187,3,0.1
537,"SLX-12455.D704_D508","4",116500001,185500000,0.954,2.034,122,61000000,122,3,0.1
538,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-2.775,2,1000000,2,3,0.1
539,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-3.342,5,2500000,5,3,0.1
540,"SLX-12455.D704_D508","5",500001,32000000,0.867,0.207,51,25500000,51,3,0.1
541,"SLX-12455.D704_D508","5",32000001,45500000,0.898,0.858000000000001,24,12000000,24,3,0.1
542,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-0.15,141,70500000,141,3,0.1
543,"SLX-12455.D704_D508","5",131500001,180500000,0.902,0.942000000000001,83,41500000,83,3,0.1
544,"SLX-12455.D704_D508","6",500001,26000000,0.969,2.349,45,22500000,45,3,0.1
545,"SLX-12455.D704_D508","6",27000001,44500000,1.124,5.604,25,12500000,25,3,0.1
546,"SLX-12455.D704_D508","6",44500001,64000000,1.044,3.924,24,12000000,24,3,0.1
547,"SLX-12455.D704_D508","6",64000001,161500000,1.126,5.646,172,86000000,172,3,0.1
548,"SLX-12455.D704_D508","6",161500001,170500000,1.046,3.966,17,8500000,17,3,0.1
549,"SLX-12455.D704_D508","7",1,67500000,1.196,7.116,102,51000000,102,3,0.1
550,"SLX-12455.D704_D508","7",69000001,110500000,1.094,4.974,68,34000000,68,3,0.1
551,"SLX-12455.D704_D508","7",110500001,129500000,0.911,1.131,36,18000000,36,3,0.1
552,"SLX-12455.D704_D508","7",129500001,133000000,1.06,4.26,6,3000000,6,3,0.1
553,"SLX-12455.D704_D508","7",133000001,141500000,0.937,1.677,14,7000000,14,3,0.1
554,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-0.402000000000001,25,12500000,25,3,0.1
555,"SLX-12455.D704_D508","8",500001,60000000,1.066,4.386,93,46500000,93,3,0.1
556,"SLX-12455.D704_D508","8",60000001,146364022,1.247,8.187,150,74864022,149.728044,3,0.1
557,"SLX-12455.D704_D508","9",500001,78500000,0.877,0.417,78,39000000,78,3,0.1
