"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
2948,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00363636363636,299,149500000,299,2,0.55
2949,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.03272727272727,283,141500000,283,2,0.55
2950,"SLX-10729.D711_D501","7",1,159000000,0.994,1.97818181818182,251,125500000,251,2,0.55
2951,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99636363636364,243,121364022,242.728044,2,0.55
2952,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99272727272727,184,92000000,184,2,0.55
2953,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.02,367,183500000,367,2,0.6
2954,"SLX-10729.D711_D501","10",1,134000000,0.993,1.97666666666667,210,105000000,210,2,0.6
2955,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.6
2956,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.02,213,106500000,213,2,0.6
2957,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.95666666666667,166,82669878,165.339756,2,0.6
2958,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.97666666666667,150,75000000,150,2,0.6
2959,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.97666666666667,134,67000000,134,2,0.6
2960,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.96666666666667,118,59000000,118,2,0.6
2961,"SLX-10729.D711_D501","17",1,81000000,0.987,1.95666666666667,121,60500000,121,2,0.6
2962,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.97,127,63077248,126.154496,2,0.6
2963,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.02,79,39500000,79,2,0.6
2964,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.6
2965,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99333333333333,106,53000000,106,2,0.6
2966,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98,51,25500000,51,2,0.6
2967,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.92333333333333,54,27000000,54,2,0.6
2968,"SLX-10729.D711_D501","3",1,113500000,1.056,2.18666666666667,193,96500000,193,2,0.6
2969,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.04333333333333,82,41000000,82,2,0.6
2970,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.20666666666667,60,30000000,60,2,0.6
2971,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.98666666666667,316,158000000,316,2,0.6
2972,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00333333333333,299,149500000,299,2,0.6
2973,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.03,283,141500000,283,2,0.6
2974,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98,251,125500000,251,2,0.6
2975,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99666666666667,243,121364022,242.728044,2,0.6
2976,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99333333333333,184,92000000,184,2,0.6
2977,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.01846153846154,367,183500000,367,2,0.65
2978,"SLX-10729.D711_D501","10",1,134000000,0.993,1.97846153846154,210,105000000,210,2,0.65
2979,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.65
2980,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.01846153846154,213,106500000,213,2,0.65
2981,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.96,166,82669878,165.339756,2,0.65
2982,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.97846153846154,150,75000000,150,2,0.65
2983,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.97846153846154,134,67000000,134,2,0.65
2984,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.96923076923077,118,59000000,118,2,0.65
2985,"SLX-10729.D711_D501","17",1,81000000,0.987,1.96,121,60500000,121,2,0.65
2986,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.97230769230769,127,63077248,126.154496,2,0.65
2987,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.01846153846154,79,39500000,79,2,0.65
2988,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.65
2989,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99384615384615,106,53000000,106,2,0.65
2990,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98153846153846,51,25500000,51,2,0.65
2991,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.92923076923077,54,27000000,54,2,0.65
2992,"SLX-10729.D711_D501","3",1,113500000,1.056,2.17230769230769,193,96500000,193,2,0.65
2993,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.04,82,41000000,82,2,0.65
2994,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.19076923076923,60,30000000,60,2,0.65
2995,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.98769230769231,316,158000000,316,2,0.65
2996,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00307692307692,299,149500000,299,2,0.65
2997,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.02769230769231,283,141500000,283,2,0.65
2998,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98153846153846,251,125500000,251,2,0.65
2999,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99692307692308,243,121364022,242.728044,2,0.65
3000,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99384615384615,184,92000000,184,2,0.65
3001,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.01714285714286,367,183500000,367,2,0.7
3002,"SLX-10729.D711_D501","10",1,134000000,0.993,1.98,210,105000000,210,2,0.7
3003,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.7
3004,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.01714285714286,213,106500000,213,2,0.7
3005,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.96285714285714,166,82669878,165.339756,2,0.7
3006,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.98,150,75000000,150,2,0.7
3007,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.98,134,67000000,134,2,0.7
3008,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.97142857142857,118,59000000,118,2,0.7
3009,"SLX-10729.D711_D501","17",1,81000000,0.987,1.96285714285714,121,60500000,121,2,0.7
3010,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.97428571428571,127,63077248,126.154496,2,0.7
3011,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.01714285714286,79,39500000,79,2,0.7
3012,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.7
3013,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99428571428571,106,53000000,106,2,0.7
3014,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98285714285714,51,25500000,51,2,0.7
3015,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.93428571428571,54,27000000,54,2,0.7
3016,"SLX-10729.D711_D501","3",1,113500000,1.056,2.16,193,96500000,193,2,0.7
3017,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.03714285714286,82,41000000,82,2,0.7
3018,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.17714285714286,60,30000000,60,2,0.7
3019,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.98857142857143,316,158000000,316,2,0.7
3020,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00285714285714,299,149500000,299,2,0.7
3021,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.02571428571429,283,141500000,283,2,0.7
3022,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98285714285714,251,125500000,251,2,0.7
3023,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99714285714286,243,121364022,242.728044,2,0.7
3024,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99428571428571,184,92000000,184,2,0.7
3025,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.016,367,183500000,367,2,0.75
3026,"SLX-10729.D711_D501","10",1,134000000,0.993,1.98133333333333,210,105000000,210,2,0.75
3027,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.75
3028,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.016,213,106500000,213,2,0.75
3029,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.96533333333333,166,82669878,165.339756,2,0.75
3030,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.98133333333333,150,75000000,150,2,0.75
3031,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.98133333333333,134,67000000,134,2,0.75
3032,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.97333333333333,118,59000000,118,2,0.75
3033,"SLX-10729.D711_D501","17",1,81000000,0.987,1.96533333333333,121,60500000,121,2,0.75
3034,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.976,127,63077248,126.154496,2,0.75
3035,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.016,79,39500000,79,2,0.75
3036,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.75
3037,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99466666666667,106,53000000,106,2,0.75
3038,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.984,51,25500000,51,2,0.75
3039,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.93866666666667,54,27000000,54,2,0.75
3040,"SLX-10729.D711_D501","3",1,113500000,1.056,2.14933333333333,193,96500000,193,2,0.75
3041,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.03466666666667,82,41000000,82,2,0.75
3042,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.16533333333333,60,30000000,60,2,0.75
3043,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.98933333333333,316,158000000,316,2,0.75
3044,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00266666666667,299,149500000,299,2,0.75
3045,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.024,283,141500000,283,2,0.75
3046,"SLX-10729.D711_D501","7",1,159000000,0.994,1.984,251,125500000,251,2,0.75
3047,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99733333333333,243,121364022,242.728044,2,0.75
3048,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99466666666667,184,92000000,184,2,0.75
3049,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.015,367,183500000,367,2,0.8
3050,"SLX-10729.D711_D501","10",1,134000000,0.993,1.9825,210,105000000,210,2,0.8
3051,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.8
3052,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.015,213,106500000,213,2,0.8
3053,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.9675,166,82669878,165.339756,2,0.8
3054,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.9825,150,75000000,150,2,0.8
3055,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.9825,134,67000000,134,2,0.8
3056,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.975,118,59000000,118,2,0.8
3057,"SLX-10729.D711_D501","17",1,81000000,0.987,1.9675,121,60500000,121,2,0.8
3058,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.9775,127,63077248,126.154496,2,0.8
3059,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.015,79,39500000,79,2,0.8
3060,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.8
3061,"SLX-10729.D711_D501","20",1,62500000,0.998,1.995,106,53000000,106,2,0.8
3062,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.985,51,25500000,51,2,0.8
3063,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.9425,54,27000000,54,2,0.8
3064,"SLX-10729.D711_D501","3",1,113500000,1.056,2.14,193,96500000,193,2,0.8
3065,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.0325,82,41000000,82,2,0.8
3066,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.155,60,30000000,60,2,0.8
3067,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.99,316,158000000,316,2,0.8
3068,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.0025,299,149500000,299,2,0.8
3069,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.0225,283,141500000,283,2,0.8
3070,"SLX-10729.D711_D501","7",1,159000000,0.994,1.985,251,125500000,251,2,0.8
3071,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.9975,243,121364022,242.728044,2,0.8
3072,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.995,184,92000000,184,2,0.8
3073,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.01411764705882,367,183500000,367,2,0.85
3074,"SLX-10729.D711_D501","10",1,134000000,0.993,1.98352941176471,210,105000000,210,2,0.85
3075,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.85
3076,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.01411764705882,213,106500000,213,2,0.85
3077,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.96941176470588,166,82669878,165.339756,2,0.85
3078,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.98352941176471,150,75000000,150,2,0.85
3079,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.98352941176471,134,67000000,134,2,0.85
3080,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.97647058823529,118,59000000,118,2,0.85
3081,"SLX-10729.D711_D501","17",1,81000000,0.987,1.96941176470588,121,60500000,121,2,0.85
3082,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.97882352941176,127,63077248,126.154496,2,0.85
3083,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.01411764705882,79,39500000,79,2,0.85
3084,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.85
3085,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99529411764706,106,53000000,106,2,0.85
3086,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98588235294118,51,25500000,51,2,0.85
3087,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.94588235294118,54,27000000,54,2,0.85
3088,"SLX-10729.D711_D501","3",1,113500000,1.056,2.13176470588235,193,96500000,193,2,0.85
3089,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.03058823529412,82,41000000,82,2,0.85
3090,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.14588235294118,60,30000000,60,2,0.85
3091,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.99058823529412,316,158000000,316,2,0.85
3092,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00235294117647,299,149500000,299,2,0.85
3093,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.02117647058824,283,141500000,283,2,0.85
3094,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98588235294118,251,125500000,251,2,0.85
3095,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99764705882353,243,121364022,242.728044,2,0.85
3096,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99529411764706,184,92000000,184,2,0.85
3097,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.01333333333333,367,183500000,367,2,0.9
3098,"SLX-10729.D711_D501","10",1,134000000,0.993,1.98444444444444,210,105000000,210,2,0.9
3099,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.9
3100,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.01333333333333,213,106500000,213,2,0.9
3101,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.97111111111111,166,82669878,165.339756,2,0.9
3102,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.98444444444444,150,75000000,150,2,0.9
3103,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.98444444444444,134,67000000,134,2,0.9
3104,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.97777777777778,118,59000000,118,2,0.9
3105,"SLX-10729.D711_D501","17",1,81000000,0.987,1.97111111111111,121,60500000,121,2,0.9
3106,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.98,127,63077248,126.154496,2,0.9
3107,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.01333333333333,79,39500000,79,2,0.9
3108,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.9
3109,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99555555555556,106,53000000,106,2,0.9
3110,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98666666666667,51,25500000,51,2,0.9
3111,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.94888888888889,54,27000000,54,2,0.9
3112,"SLX-10729.D711_D501","3",1,113500000,1.056,2.12444444444444,193,96500000,193,2,0.9
3113,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.02888888888889,82,41000000,82,2,0.9
3114,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.13777777777778,60,30000000,60,2,0.9
3115,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.99111111111111,316,158000000,316,2,0.9
3116,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00222222222222,299,149500000,299,2,0.9
3117,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.02,283,141500000,283,2,0.9
3118,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98666666666667,251,125500000,251,2,0.9
3119,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99777777777778,243,121364022,242.728044,2,0.9
3120,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99555555555556,184,92000000,184,2,0.9
3121,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.01263157894737,367,183500000,367,2,0.95
3122,"SLX-10729.D711_D501","10",1,134000000,0.993,1.98526315789474,210,105000000,210,2,0.95
3123,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,0.95
3124,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.01263157894737,213,106500000,213,2,0.95
3125,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.97263157894737,166,82669878,165.339756,2,0.95
3126,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.98526315789474,150,75000000,150,2,0.95
3127,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.98526315789474,134,67000000,134,2,0.95
3128,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.97894736842105,118,59000000,118,2,0.95
3129,"SLX-10729.D711_D501","17",1,81000000,0.987,1.97263157894737,121,60500000,121,2,0.95
3130,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.98105263157895,127,63077248,126.154496,2,0.95
3131,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.01263157894737,79,39500000,79,2,0.95
3132,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,0.95
3133,"SLX-10729.D711_D501","20",1,62500000,0.998,1.99578947368421,106,53000000,106,2,0.95
3134,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.98736842105263,51,25500000,51,2,0.95
3135,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.95157894736842,54,27000000,54,2,0.95
3136,"SLX-10729.D711_D501","3",1,113500000,1.056,2.11789473684211,193,96500000,193,2,0.95
3137,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.02736842105263,82,41000000,82,2,0.95
3138,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.13052631578947,60,30000000,60,2,0.95
3139,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.99157894736842,316,158000000,316,2,0.95
3140,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.00210526315789,299,149500000,299,2,0.95
3141,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.01894736842105,283,141500000,283,2,0.95
3142,"SLX-10729.D711_D501","7",1,159000000,0.994,1.98736842105263,251,125500000,251,2,0.95
3143,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.99789473684211,243,121364022,242.728044,2,0.95
3144,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.99578947368421,184,92000000,184,2,0.95
3145,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.012,367,183500000,367,2,1
3146,"SLX-10729.D711_D501","10",1,134000000,0.993,1.986,210,105000000,210,2,1
3147,"SLX-10729.D711_D501","11",500001,134500000,1,2,215,107500000,215,2,1
3148,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.012,213,106500000,213,2,1
3149,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.974,166,82669878,165.339756,2,1
3150,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.986,150,75000000,150,2,1
3151,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.986,134,67000000,134,2,1
3152,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.98,118,59000000,118,2,1
3153,"SLX-10729.D711_D501","17",1,81000000,0.987,1.974,121,60500000,121,2,1
3154,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.982,127,63077248,126.154496,2,1
3155,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.012,79,39500000,79,2,1
3156,"SLX-10729.D711_D501","2",1000001,243000000,1,2,385,192500000,385,2,1
3157,"SLX-10729.D711_D501","20",1,62500000,0.998,1.996,106,53000000,106,2,1
3158,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.988,51,25500000,51,2,1
3159,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.954,54,27000000,54,2,1
3160,"SLX-10729.D711_D501","3",1,113500000,1.056,2.112,193,96500000,193,2,1
3161,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.026,82,41000000,82,2,1
3162,"SLX-10729.D711_D501","3",163000001,197500000,1.062,2.124,60,30000000,60,2,1
3163,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.992,316,158000000,316,2,1
3164,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.002,299,149500000,299,2,1
3165,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.018,283,141500000,283,2,1
3166,"SLX-10729.D711_D501","7",1,159000000,0.994,1.988,251,125500000,251,2,1
3167,"SLX-10729.D711_D501","8",500001,146364022,0.999,1.998,243,121364022,242.728044,2,1
3168,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.996,184,92000000,184,2,1
3169,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.5806,367,183500000,367,2.1,0.025
3170,"SLX-10729.D711_D501","10",1,134000000,0.993,1.5393,210,105000000,210,2.1,0.025
3171,"SLX-10729.D711_D501","11",500001,134500000,1,2.1,215,107500000,215,2.1,0.025
3172,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.5806,213,106500000,213,2.1,0.025
3173,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.0587,166,82669878,165.339756,2.1,0.025
3174,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.5393,150,75000000,150,2.1,0.025
3175,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.5393,134,67000000,134,2.1,0.025
3176,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.299,118,59000000,118,2.1,0.025
3177,"SLX-10729.D711_D501","17",1,81000000,0.987,1.0587,121,60500000,121,2.1,0.025
3178,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.3791,127,63077248,126.154496,2.1,0.025
3179,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.5806,79,39500000,79,2.1,0.025
3180,"SLX-10729.D711_D501","2",1000001,243000000,1,2.1,385,192500000,385,2.1,0.025
3181,"SLX-10729.D711_D501","20",1,62500000,0.998,1.9398,106,53000000,106,2.1,0.025
3182,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.6194,51,25500000,51,2.1,0.025
3183,"SLX-10729.D711_D501","22",19000001,51000000,0.977,0.257699999999998,54,27000000,54,2.1,0.025
3184,"SLX-10729.D711_D501","3",1,113500000,1.056,6.5856,193,96500000,193,2.1,0.025
3185,"SLX-10729.D711_D501","3",113500001,162500000,1.013,3.14129999999999,82,41000000,82,2.1,0.025
3186,"SLX-10729.D711_D501","3",163000001,197500000,1.062,7.0662,60,30000000,60,2.1,0.025
3187,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.7796,316,158000000,316,2.1,0.025
3188,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.18009999999999,299,149500000,299,2.1,0.025
3189,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.82089999999999,283,141500000,283,2.1,0.025
3190,"SLX-10729.D711_D501","7",1,159000000,0.994,1.6194,251,125500000,251,2.1,0.025
3191,"SLX-10729.D711_D501","8",500001,146364022,0.999,2.0199,243,121364022,242.728044,2.1,0.025
3192,"SLX-10729.D711_D501","9",500001,140500000,0.998,1.9398,184,92000000,184,2.1,0.025
3193,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.3406,367,183500000,367,2.1,0.05
3194,"SLX-10729.D711_D501","10",1,134000000,0.993,1.8193,210,105000000,210,2.1,0.05
3195,"SLX-10729.D711_D501","11",500001,134500000,1,2.1,215,107500000,215,2.1,0.05
3196,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.3406,213,106500000,213,2.1,0.05
3197,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.5787,166,82669878,165.339756,2.1,0.05
3198,"SLX-10729.D711_D501","14",20500001,106000000,0.993,1.8193,150,75000000,150,2.1,0.05
3199,"SLX-10729.D711_D501","15",22000001,102500000,0.993,1.8193,134,67000000,134,2.1,0.05
3200,"SLX-10729.D711_D501","16",500001,90000000,0.99,1.699,118,59000000,118,2.1,0.05
3201,"SLX-10729.D711_D501","17",1,81000000,0.987,1.5787,121,60500000,121,2.1,0.05
3202,"SLX-10729.D711_D501","18",500001,78077248,0.991,1.7391,127,63077248,126.154496,2.1,0.05
3203,"SLX-10729.D711_D501","19",1000001,59000000,1.006,2.3406,79,39500000,79,2.1,0.05
3204,"SLX-10729.D711_D501","2",1000001,243000000,1,2.1,385,192500000,385,2.1,0.05
3205,"SLX-10729.D711_D501","20",1,62500000,0.998,2.0198,106,53000000,106,2.1,0.05
3206,"SLX-10729.D711_D501","21",15500001,48000000,0.994,1.8594,51,25500000,51,2.1,0.05
3207,"SLX-10729.D711_D501","22",19000001,51000000,0.977,1.1777,54,27000000,54,2.1,0.05
3208,"SLX-10729.D711_D501","3",1,113500000,1.056,4.3456,193,96500000,193,2.1,0.05
3209,"SLX-10729.D711_D501","3",113500001,162500000,1.013,2.6213,82,41000000,82,2.1,0.05
3210,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.5862,60,30000000,60,2.1,0.05
3211,"SLX-10729.D711_D501","4",500001,190000000,0.996,1.9396,316,158000000,316,2.1,0.05
3212,"SLX-10729.D711_D501","5",500001,180500000,1.001,2.1401,299,149500000,299,2.1,0.05
3213,"SLX-10729.D711_D501","6",500001,170500000,1.009,2.4609,283,141500000,283,2.1,0.05
3214,"SLX-10729.D711_D501","7",1,159000000,0.994,1.8594,251,125500000,251,2.1,0.05
3215,"SLX-10729.D711_D501","8",500001,146364022,0.999,2.0599,243,121364022,242.728044,2.1,0.05
3216,"SLX-10729.D711_D501","9",500001,140500000,0.998,2.0198,184,92000000,184,2.1,0.05
3217,"SLX-10729.D711_D501","1",1000001,248500000,1.006,2.2606,367,183500000,367,2.1,0.075
3218,"SLX-10729.D711_D501","10",1,134000000,0.993,1.91263333333333,210,105000000,210,2.1,0.075
3219,"SLX-10729.D711_D501","11",500001,134500000,1,2.1,215,107500000,215,2.1,0.075
3220,"SLX-10729.D711_D501","12",1000001,133500000,1.006,2.2606,213,106500000,213,2.1,0.075
3221,"SLX-10729.D711_D501","13",20000001,115169878,0.987,1.75203333333333,166,82669878,165.339756,2.1,0.075
