"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
279,"SLX-12455.D703_D508","15",22000001,102500000,0.992,2.832,134,67000000,134,3,0.1
280,"SLX-12455.D703_D508","16",500001,90000000,0.987,2.727,118,59000000,118,3,0.1
281,"SLX-12455.D703_D508","17",1,81000000,0.993,2.853,121,60500000,121,3,0.1
282,"SLX-12455.D703_D508","18",500001,78077248,1.014,3.294,127,63077248,126.154496,3,0.1
283,"SLX-12455.D703_D508","19",1000001,59000000,0.999,2.979,79,39500000,79,3,0.1
284,"SLX-12455.D703_D508","2",1000001,243000000,0.996,2.916,385,192500000,385,3,0.1
285,"SLX-12455.D703_D508","20",1,62500000,1.027,3.567,106,53000000,106,3,0.1
286,"SLX-12455.D703_D508","21",15500001,48000000,0.987,2.727,51,25500000,51,3,0.1
287,"SLX-12455.D703_D508","22",19000001,51000000,0.976,2.496,54,27000000,54,3,0.1
288,"SLX-12455.D703_D508","3",1,197500000,1.004,3.084,335,167500000,335,3,0.1
289,"SLX-12455.D703_D508","4",500001,11500000,0.946,1.866,15,7500000,15,3,0.1
290,"SLX-12455.D703_D508","4",11500001,176000000,1.001,3.021,275,137500000,275,3,0.1
291,"SLX-12455.D703_D508","4",176000001,190000000,0.962,2.202,26,13000000,26,3,0.1
292,"SLX-12455.D703_D508","5",500001,8500000,0.934,1.614,13,6500000,13,3,0.1
293,"SLX-12455.D703_D508","5",8500001,177000000,0.999,2.979,281,140500000,281,3,0.1
294,"SLX-12455.D703_D508","5",177500001,180500000,0.916,1.236,5,2500000,5,3,0.1
295,"SLX-12455.D703_D508","6",500001,63500000,1.009,3.189,93,46500000,93,3,0.1
296,"SLX-12455.D703_D508","6",63500001,104500000,0.87,0.27,73,36500000,73,3,0.1
297,"SLX-12455.D703_D508","6",105000001,159500000,1.013,3.273,96,48000000,96,3,0.1
298,"SLX-12455.D703_D508","6",159500001,170500000,0.966,2.286,21,10500000,21,3,0.1
299,"SLX-12455.D703_D508","7",1,159000000,1.011,3.231,251,125500000,251,3,0.1
300,"SLX-12455.D703_D508","8",500001,146364022,1.062,4.302,243,121364022,242.728044,3,0.1
301,"SLX-12455.D703_D508","9",500001,18000000,0.802,-1.158,30,15000000,30,3,0.1
302,"SLX-12455.D703_D508","9",18000001,91500000,1.13,5.73,70,35000000,70,3,0.1
303,"SLX-12455.D703_D508","9",91500001,103000000,1.667,17.007,20,10000000,20,3,0.1
304,"SLX-12455.D703_D508","9",103000001,140500000,1.006,3.126,64,32000000,64,3,0.1
305,"SLX-12455.D703_D508","1",1000001,152000000,0.999,2.98566666666667,202,101000000,202,3,0.15
306,"SLX-12455.D703_D508","1",152000001,155000000,1.96,16.76,6,3000000,6,3,0.15
307,"SLX-12455.D703_D508","1",155000001,174500000,1.183,5.623,33,16500000,33,3,0.15
308,"SLX-12455.D703_D508","1",174500001,215000000,0.846,0.792666666666666,73,36500000,73,3,0.15
309,"SLX-12455.D703_D508","1",215000001,224000000,1.127,4.82033333333333,15,7500000,15,3,0.15
310,"SLX-12455.D703_D508","1",224500001,248500000,1.616,11.8293333333333,38,19000000,38,3,0.15
311,"SLX-12455.D703_D508","10",1,134000000,0.987,2.81366666666667,210,105000000,210,3,0.15
312,"SLX-12455.D703_D508","11",500001,134500000,0.992,2.88533333333333,215,107500000,215,3,0.15
313,"SLX-12455.D703_D508","12",1000001,77500000,1.01,3.14333333333333,118,59000000,118,3,0.15
314,"SLX-12455.D703_D508","12",77500001,133500000,0.976,2.656,95,47500000,95,3,0.15
315,"SLX-12455.D703_D508","13",20000001,115169878,1.022,3.31533333333333,166,82669878,165.339756,3,0.15
316,"SLX-12455.D703_D508","14",20500001,106000000,1.002,3.02866666666667,150,75000000,150,3,0.15
317,"SLX-12455.D703_D508","15",22000001,102500000,0.992,2.88533333333333,134,67000000,134,3,0.15
318,"SLX-12455.D703_D508","16",500001,90000000,0.987,2.81366666666667,118,59000000,118,3,0.15
319,"SLX-12455.D703_D508","17",1,81000000,0.993,2.89966666666667,121,60500000,121,3,0.15
320,"SLX-12455.D703_D508","18",500001,78077248,1.014,3.20066666666667,127,63077248,126.154496,3,0.15
321,"SLX-12455.D703_D508","19",1000001,59000000,0.999,2.98566666666667,79,39500000,79,3,0.15
322,"SLX-12455.D703_D508","2",1000001,243000000,0.996,2.94266666666667,385,192500000,385,3,0.15
323,"SLX-12455.D703_D508","20",1,62500000,1.027,3.387,106,53000000,106,3,0.15
324,"SLX-12455.D703_D508","21",15500001,48000000,0.987,2.81366666666667,51,25500000,51,3,0.15
325,"SLX-12455.D703_D508","22",19000001,51000000,0.976,2.656,54,27000000,54,3,0.15
326,"SLX-12455.D703_D508","3",1,197500000,1.004,3.05733333333333,335,167500000,335,3,0.15
327,"SLX-12455.D703_D508","4",500001,11500000,0.946,2.226,15,7500000,15,3,0.15
328,"SLX-12455.D703_D508","4",11500001,176000000,1.001,3.01433333333333,275,137500000,275,3,0.15
329,"SLX-12455.D703_D508","4",176000001,190000000,0.962,2.45533333333333,26,13000000,26,3,0.15
330,"SLX-12455.D703_D508","5",500001,8500000,0.934,2.054,13,6500000,13,3,0.15
331,"SLX-12455.D703_D508","5",8500001,177000000,0.999,2.98566666666667,281,140500000,281,3,0.15
332,"SLX-12455.D703_D508","5",177500001,180500000,0.916,1.796,5,2500000,5,3,0.15
333,"SLX-12455.D703_D508","6",500001,63500000,1.009,3.129,93,46500000,93,3,0.15
334,"SLX-12455.D703_D508","6",63500001,104500000,0.87,1.13666666666667,73,36500000,73,3,0.15
335,"SLX-12455.D703_D508","6",105000001,159500000,1.013,3.18633333333333,96,48000000,96,3,0.15
336,"SLX-12455.D703_D508","6",159500001,170500000,0.966,2.51266666666667,21,10500000,21,3,0.15
337,"SLX-12455.D703_D508","7",1,159000000,1.011,3.15766666666667,251,125500000,251,3,0.15
338,"SLX-12455.D703_D508","8",500001,146364022,1.062,3.88866666666667,243,121364022,242.728044,3,0.15
339,"SLX-12455.D703_D508","9",500001,18000000,0.802,0.162,30,15000000,30,3,0.15
340,"SLX-12455.D703_D508","9",18000001,91500000,1.13,4.86333333333333,70,35000000,70,3,0.15
341,"SLX-12455.D703_D508","9",91500001,103000000,1.667,12.5603333333333,20,10000000,20,3,0.15
342,"SLX-12455.D703_D508","9",103000001,140500000,1.006,3.086,64,32000000,64,3,0.15
