"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
280,"SLX-10729.D703_D502","14",20500001,106000000,0.969,2.55566666666667,150,75000000,150,3,0.15
281,"SLX-10729.D703_D502","15",22000001,102500000,1.017,3.24366666666667,134,67000000,134,3,0.15
282,"SLX-10729.D703_D502","16",500001,90000000,1.037,3.53033333333333,118,59000000,118,3,0.15
283,"SLX-10729.D703_D502","17",1,18000000,0.849,0.835666666666666,33,16500000,33,3,0.15
284,"SLX-10729.D703_D502","17",26000001,81000000,1.031,3.44433333333333,88,44000000,88,3,0.15
285,"SLX-10729.D703_D502","18",500001,24500000,1.17,5.43666666666667,33,16500000,33,3,0.15
286,"SLX-10729.D703_D502","18",24500001,76000000,1.01,3.14333333333333,90,45000000,90,3,0.15
287,"SLX-10729.D703_D502","18",76000001,78077248,1.198,5.838,4,1577248,3.154496,3,0.15
288,"SLX-10729.D703_D502","19",1000001,59000000,0.94,2.14,79,39500000,79,3,0.15
289,"SLX-10729.D703_D502","2",1000001,243000000,0.988,2.828,385,192500000,385,3,0.15
290,"SLX-10729.D703_D502","20",1,62500000,1.098,4.40466666666667,106,53000000,106,3,0.15
291,"SLX-10729.D703_D502","21",15500001,48000000,0.9,1.56666666666667,51,25500000,51,3,0.15
292,"SLX-10729.D703_D502","22",19000001,51000000,0.858,0.964666666666666,54,27000000,54,3,0.15
293,"SLX-10729.D703_D502","3",1,90000000,1.264,6.784,158,79000000,158,3,0.15
294,"SLX-10729.D703_D502","3",94000001,157000000,0.999,2.98566666666667,109,54500000,109,3,0.15
295,"SLX-10729.D703_D502","3",157000001,165500000,1.378,8.418,12,6000000,12,3,0.15
296,"SLX-10729.D703_D502","3",165500001,171000000,2.395,22.995,11,5500000,11,3,0.15
297,"SLX-10729.D703_D502","3",171000001,197500000,1.004,3.05733333333333,45,22500000,45,3,0.15
298,"SLX-10729.D703_D502","4",500001,190000000,1.04,3.57333333333333,316,158000000,316,3,0.15
299,"SLX-10729.D703_D502","5",500001,180500000,0.893,1.46633333333333,299,149500000,299,3,0.15
300,"SLX-10729.D703_D502","6",500001,170500000,1.035,3.50166666666667,283,141500000,283,3,0.15
301,"SLX-10729.D703_D502","7",1,159000000,1.156,5.236,251,125500000,251,3,0.15
302,"SLX-10729.D703_D502","8",500001,146364022,1.136,4.94933333333333,243,121364022,242.728044,3,0.15
303,"SLX-10729.D703_D502","9",500001,71500000,0.987,2.81366666666667,65,32500000,65,3,0.15
304,"SLX-10729.D703_D502","9",71500001,94500000,1.097,4.39033333333333,40,20000000,40,3,0.15
305,"SLX-10729.D703_D502","9",94500001,101500000,1.004,3.05733333333333,12,6000000,12,3,0.15
306,"SLX-10729.D703_D502","9",101500001,140500000,1.214,6.06733333333333,67,33500000,67,3,0.15
